,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/marilynandsarah/status/1724562884292669709#m,"Blessed are those whose ways are blameless, who walk according to the law of the Lord. Psalm 119:1 #Reliance","Nov 14, 2023 · 11:00 PM UTC",44,0
1,https://twitter.com/marilynandsarah/status/1724532707122659726#m,He has given food to those who fear Him; He will remember His covenant forever. Psalm 111:5 #Reliance,"Nov 14, 2023 · 9:00 PM UTC",28,0
2,https://twitter.com/StockStations/status/1724514286481879389#m,#PennyStock #BulkBuying #RELIANCE #POWER CMP 22.50 SL 17.55 TARGET 28 TO 31 #TradeAtYourOwnRisk  » JOIN t.me/StockStations FOR MORE «  #stockstowatch #investing #trading #WealthBuilding #FinancialFreedom #MoneyMaking #investments #StockMarket @PromoterIDs @XenialSolace,"Nov 14, 2023 · 7:47 PM UTC",4,0
3,https://twitter.com/wajid_joseph/status/1724506656984228145#m,"Blessed are those whose ways are blameless, who walk according to the law of the Lord. Psalm 119:1 #Reliance","Nov 14, 2023 · 7:16 PM UTC",0,0
4,https://twitter.com/qouteweebz/status/1724496720548200604#m,@Grewal988 big b what a perfect timing of booking and then wait and then boom again gone long on muhrat trading on Sunday in #nifty futures and #banknifty Future with #Reliance &  #ICICIBank #futures with you I am making money I don't know about anybody else 🙌❤️👌💥,"Nov 14, 2023 · 6:37 PM UTC",1,0
5,https://twitter.com/ramurams143/status/1724487101167681582#m,"#jio #Reliance #campacola #MukeshAmbani  Will you try reducing the size of bottle mouth. Campacola taste is good but bottle mouth size is too big i felt , just a suggestion though.","Nov 14, 2023 · 5:58 PM UTC",0,0
6,https://twitter.com/story_unnamed/status/1724479663731569134#m,Reliance Jio the worst network providing company of India. Just fooling people with their worst network services. #saynotojio #jioworstnetwork #stopusingjio #jio #reliance #ambani #trending,"Nov 14, 2023 · 5:29 PM UTC",1,0
7,https://twitter.com/TeckAnalytics/status/1724467828248445128#m,#nifty 19700 tomorrow? US market on fire heading for Yr high teckanalytics.com #StockMarketindia #StockPicks #StocksToBuy #Stocks #StockMarket #nifty50 #banknifty #Trading #StockTrading #nifty #niftybank #equity #zerodha #hcltech #tcs #infy #sbin #hdfcbank #reliance,"Nov 14, 2023 · 4:42 PM UTC",0,0
8,https://twitter.com/PABAT_Academy/status/1724458319287623849#m,#Naukri might manifest #buying #pressure near 4445.15  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 14, 2023 · 4:04 PM UTC",1,0
9,https://twitter.com/PABAT_Academy/status/1724457916802187558#m,#Raymond might manifest #buying #pressure near 1820.90  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 14, 2023 · 4:03 PM UTC",1,0
10,https://twitter.com/PABAT_Academy/status/1724457294757564480#m,#CDSL might manifest #buying #pressure near 1773.55  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 14, 2023 · 4:00 PM UTC",1,0
11,https://twitter.com/PABAT_Academy/status/1724456896269369776#m,#Riil might manifest #buying #pressure near 1028.35 & 1007.25  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 14, 2023 · 3:58 PM UTC",1,0
12,https://twitter.com/PABAT_Academy/status/1724456290796323311#m,#Auropharma might manifest #buying #pressure near 964.30  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 14, 2023 · 3:56 PM UTC",1,0
13,https://twitter.com/PABAT_Academy/status/1724455425394016675#m,#Nifty might manifest #buying #pressure near 19392.20  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 14, 2023 · 3:53 PM UTC",1,0
14,https://twitter.com/kamlesh_me8969/status/1724441217214095668#m,Network problem #Reliance Jio #jakhari Rajasthan India 2 months,"Nov 14, 2023 · 2:56 PM UTC",0,0
15,https://twitter.com/honky_tonk/status/1724435768280572178#m,"Though I don't know the future, with trust to my Soul, I flow down the river of my life.  先の事は分からないけれど、わが魂を信頼し、僕は人生の川を流れ下ってゆきます。  RP @MIA99313792 #entrust #Soul #GoingDownstream #reliance #exciting #joy","Nov 14, 2023 · 2:35 PM UTC",4,0
16,https://twitter.com/SouthINDGoogly/status/1724430868184224125#m,💥 BREAKING: The US CPI data for October came in at 3.2% Year on Year.  🇺🇸  Much lower than expectations! 🚀  #nifty #cpidata #reliance,"Nov 14, 2023 · 2:15 PM UTC",5,1
17,https://twitter.com/ETNowSwadesh/status/1724416449924456509#m,Reliance JioMotive OBD: 58% की छूट! किसी भी कार को बना सकेंगे 'स्मार्ट कार - जानिये इसके ज़बरदस्त Features   #Reliance #RelianceJiomotive #Jio https://www.etnownews.com/hindi/news/reliance-jiomotive-price-in-india-features-location-tracking-accident-detection-view-full-details-article-105212565,"Nov 14, 2023 · 1:18 PM UTC",2,0
18,https://twitter.com/marilynandsarah/status/1724408112222789860#m,"Purpose in your heart to be like God, then He will give you the wisdom to change your circumstances. ~Marilyn Hickey #Reliance","Nov 14, 2023 · 12:45 PM UTC",30,2
19,https://twitter.com/rithika_krishna/status/1724402983822106972#m,#Reliance's imports of Russian HSFO surge in Oct and are likely to rise in Nov Reliance emerged as one of the biggest customers for Russian fuel oil — encouraged by record price discounts after Russia's invasion of Ukraine last year #OOTT,"Nov 14, 2023 · 12:24 PM UTC",0,0
20,https://twitter.com/lokmat/status/1724400892097724801#m,अनिल अंबानींच्या या कंपनीनं आपल्या गुंतवणूकदारांना मालामाल केलंय. #anilambani #reliance #sharemarket https://www.lokmat.com/web-stories/anil-ambani-company-reliance-power-share-incresed-from-rs-1to-22-share-up-52-week-high-a720-20474348/,"Nov 14, 2023 · 12:16 PM UTC",6,0
21,https://twitter.com/FriendsMercado/status/1724397441837850634#m,Food bank reliance crisis: 1 in 10 struggle. Toronto residents hit hard. #foodbank #reliance #crisis #Toronto https://spanglish.ca/blogs/toronto/food-bank-reliance-hits-crisis-levels-1-in-10-toronto-residents-struggle,"Nov 14, 2023 · 12:02 PM UTC",0,0
22,https://twitter.com/PraharajAnkit/status/1724391423028646152#m,#reliance #monthly #chart,"Nov 14, 2023 · 11:38 AM UTC",0,0
