,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/ipanammazhai/status/1692268562906505330#m,"4/n   The #Dowjones and #Nasdaq are bleeding already #FII and #DII both are net sellers in cash market  #FII are purely bearish in F&Os too today #GiftNifty and Major ADRs like #HDFC, #ICICI, #Reliance and #Infosys too bleeding  #sharemarket #sharemarketindia #nse #bse #nseindia","Aug 17, 2023 · 8:14 PM UTC",10,3
1,https://twitter.com/Sau_tweet/status/1692264550001959149#m,@netmeds what the update on my refund #reliance #netmeds #consumerforum,"Aug 17, 2023 · 7:58 PM UTC",0,1
2,https://twitter.com/MarathiPropInfo/status/1692250557317288370#m,"#बातमी Jio Financial Services ने मुंबई BKC येथे तब्बल ₹५५लाख दर महिना भाडयाने १३,८७२sqft चे कार्यालय भाडे तत्वावर घेतले आहे. ही डील ₹४००/- प्रति SQFT इतकी आहे.  ह्यामुळे मुंबई मधील Real Estate चे महत्त्व लक्षात येते. #मराठी #RealEstate #jio #Reliance","Aug 17, 2023 · 7:02 PM UTC",0,0
3,https://twitter.com/ritikmodani/status/1692233888960233873#m,The reason our parents say don’t waste your time on the phone.   #Reliance #MukeshAmbani,"Aug 17, 2023 · 5:56 PM UTC",172,4
4,https://twitter.com/itradebrains/status/1692231684278599985#m,FII Cash & Derivative Statistics Dated 17/08/2023 #nifty #nifty50 #niftyoptions #Niftyfutures #niftyfinance #NIFTYIT #banknifty #NiftyBank #nifty500 #OptionsTrading #optiontrading #optionkipathshala #OptionChain #optionbuying #zerodha #hdfcbank #Reliance #ICICIBank #ICICI #sbin,"Aug 17, 2023 · 5:47 PM UTC",0,0
5,https://twitter.com/MagicNifty/status/1692231041900241363#m,I have noted today ! Many handles are very fake but how ?  Reason is #itc and #reliance today are completely facing selling pressure together how can u go long and expect reversal 🤔  #gann,"Aug 17, 2023 · 5:44 PM UTC",3,1
6,https://twitter.com/Radhe_Reverent/status/1692223038702711275#m,1. #Infosys again takes support at 1407 and bounced back till Rs. 1420 and closed at 1412. We are expecting again to head towards 1450.  2. #Reliance was trading under pressure and trading at 1.50% and tasted 2532. Reliance is still strong and will head towards 2600 soon.,"Aug 17, 2023 · 5:13 PM UTC",4,2
7,https://twitter.com/Pntjn1/status/1692222809412415615#m,Ambani owned #Reliance did not produce huge amount of gas from KG Basin when price was regulated.   India keep imported pricy RLNG but reliance was waiting for policy to change.   Gov revised pricing for deep fields exploration and reliance Started producing huge natural gas.,"Aug 17, 2023 · 5:12 PM UTC",0,1
8,https://twitter.com/AncientInvsting/status/1692214886019870803#m,"#Nifty 19,365.25 (-99.75)  #Sensex 65,151.02 (-388.40)  FII Sell : - 1,510.86 cr  DII Sell : - 313.97  cr  #Reliance #AdaniPower #Infosys #NiftyBank #tatamotors #StocksToBuy #StockToWatch #IRFC #FIIs #DIIs #AncientInvesting","Aug 17, 2023 · 4:40 PM UTC",0,0
9,https://twitter.com/fpjindia/status/1692207732634341758#m,"#Reliance Strategic Investments, which is in the financial services business, will soon move into 13,872sqft of built up area at Maker Maxity (4 North Avenue) in #BKC.  ✍️: @tweetateeq #BusinessNews #MukeshAmbani #Mumbai https://www.freepressjournal.in/mumbai/mumbai-news-reliance-rents-13000-square-feet-space-in-bandra-kurla-complex","Aug 17, 2023 · 4:12 PM UTC",1,0
10,https://twitter.com/EconomicTimes/status/1692200864054644915#m,#SBI overtakes #Reliance as most profitable company in Q1. Full list here | Catch the day's latest news ➠ bit.ly/3KJEjBx,"Aug 17, 2023 · 3:45 PM UTC",45,2
11,https://twitter.com/Bajajtraderss/status/1692197162048696675#m,RBL BANK 15 MIN CHART FOR INTRADAY TRADE 17-08-2023 (AFTER VIEW) #rblbank #nifty #banknifty #GLANDPHARMA #hindalco #adaniports #coalindia #olectragreen #glandpharma #reliance #tatachem #stocktowatch #Britannia #gnfc #ambuja #stocktobuy #vedl #tatamotors #ACC,"Aug 17, 2023 · 3:30 PM UTC",0,0
12,https://twitter.com/Bajajtraderss/status/1692196953726099963#m,NIFTY INDEX 15 MIN CHART FOR INTRADAY TRADE  17-08-2023  (AFTER VIEW)  #nifty #banknifty #rblbank #GLANDPHARMA #hindalco #olectragreen #glandpharma #reliance #Britannia #gnfc #ambuja #stocktobuy #vedl #tatachem #stocktowatch #tatamotors #ACC #adaniports #coalindia,"Aug 17, 2023 · 3:29 PM UTC",1,0
13,https://twitter.com/Bajajtraderss/status/1692196640235389387#m,GLAND PHARMA  15 MIN CHART FOR INTRADAY TRADE 17-08-2023 (AFTER VIEW) #GLANDPHARMA #banknifty #rblbank #hindalco #olectragreen #glandpharma #nifty #reliance #stocktobuy #vedl #tatachem #stocktowatch #tatamotors #ACC #adaniports #coalindia #Britannia #gnfc #ambuja,"Aug 17, 2023 · 3:28 PM UTC",1,0
14,https://twitter.com/Bajajtraderss/status/1692196300618441093#m,NIFTYBANK  15 MIN CHART FOR INTRADAY TRADE  17-08-2023  (AFTER VIEW)    #banknifty #rblbank #glandpharma #nifty #reliance #stocktowatch #tatamotors #ACC #adaniports #coalindia #hindalco #olectragreen #Britannia #gnfc #stocktobuy #vedl #tatachem #ambuja,"Aug 17, 2023 · 3:26 PM UTC",0,0
15,https://twitter.com/stoxtrainer/status/1692186247148753244#m,#JAICORPLTD have given a return more than 12.66% from our entry level 183🔔 (Trade given on July 16) #Trade #sharemarketIndia #optionstrading #coinbase #nifty #Stocks #AdaniPower #FOMC #VerifiedBySensibull #SEBI #nasdaq #Reliance #PvrInox #Startup #sensex #SwingTrading #Walmart,"Aug 17, 2023 · 2:46 PM UTC",2,1
16,https://twitter.com/honky_tonk/status/1692183248049439137#m,I flow down the river of Life on the faith of invisible power.  見えない力を信頼し、人生の川を流れ下る。  This trip is flawless.  この旅は万全。  RT @MARIALUISAMAR5 #reliance #entrust #Soul #HigherSelf #InvisiblePower #GoingDownstream #exciting #ease,"Aug 17, 2023 · 2:35 PM UTC",1,0
17,https://twitter.com/Bajajtraderss/status/1692181368250445970#m,UPL STANDING AT A IMPORTANT SUPPORT 🤞🤞🤞  #zeel #reliance #nifty #banknifty #stocktowatch #stocktobuy #vedl #tatachem #ambuja #ACC #tatamotors #Britannia #gnfc #adaniports #coalindia #hindalco #olectragreen #titan #bata #rec #upl,"Aug 17, 2023 · 2:27 PM UTC",0,1
18,https://twitter.com/Muskan2402/status/1692180791898546367#m,"🤝🏻Reliance partnered with➡️ Dixon technologies to➡️ manufacture Jio Book, share up⬆️ 18% in 5 days. . Dixon shares on fire🔥.. . #Dixon #Technologies #Reliance #jiobook #share #Ambani #LearningAbility","Aug 17, 2023 · 2:25 PM UTC",5,0
19,https://twitter.com/tenshares/status/1692174449330749548#m,#sensex #Nifty #banknifty #Midcaps #smallcap #fii #dii #bse #nse #Markets #tenshares #StockMarketindia #stocks #ADANIPORTS #TITAN #ADANIENT #SBIN #BAJAJAUTO #ITC #LTIM #POWERGRID #RELIANCE #LT,"Aug 17, 2023 · 2:00 PM UTC",4,0
20,https://twitter.com/Deepakbiswal22/status/1692172031037772096#m,#Reliance hourly chart,"Aug 17, 2023 · 1:50 PM UTC",0,0
21,https://twitter.com/aamoghtrader/status/1692169894740230315#m,#Reliance How We Traded Today.....  #frontpage_app,"Aug 17, 2023 · 1:41 PM UTC",0,0
22,https://twitter.com/ETNOWlive/status/1692168124609827229#m,FTSE indices to delete Jio Financial Services - Here's why   #FTSE #JioFinancialServices #Reliance https://www.etnownews.com/companies/ftse-indices-to-delete-jio-financial-services-heres-why-article-102807815,"Aug 17, 2023 · 1:34 PM UTC",6,0
23,https://twitter.com/Bajajtraderss/status/1692163450519408768#m,Tomorrow market Expectations?  #zeel #reliance #nifty #banknifty #stocktowatch #stocktobuy #vedl #tatachem #ambuja #ACC #tatamotors #Britannia #gnfc #adaniports #coalindia #hindalco #olectragreen #titan #mannapuram,"Aug 17, 2023 · 1:16 PM UTC",0,0
24,https://twitter.com/Bajajtraderss/status/1692158821698064397#m,SRF IS CONSOLIDATING CAN START VERY SOON JOIN US ON TELEGRAM  #zeel #reliance #nifty #banknifty #stocktowatch #stocktobuy #vedl #tatachem #ambuja #ACC #tatamotors #Britannia #gnfc #adaniports #coalindia #hindalco #pfc #rec #lupin,"Aug 17, 2023 · 12:57 PM UTC",3,2
25,https://twitter.com/Bajajtraderss/status/1692158634040729860#m,CUB WELL AT SUPPLY XONE CAN FLY SOON #zeel #reliance #nifty #banknifty #stocktowatch #stocktobuy #vedl #tatachem #ambuja #ACC #tatamotors #Britannia #gnfc #adaniports #coalindia #hindalco #pfc #rec #lupin,"Aug 17, 2023 · 12:57 PM UTC",2,0
26,https://twitter.com/SpiderSoftIn/status/1692152921939718630#m,Market Capitalization of Different Business Houses. . . . #marketcap #businessowner #mahindragroup #adityabirlacapital #bajajgroup #adanigroup #reliance #tatagroup #spidersoftware,"Aug 17, 2023 · 12:34 PM UTC",3,0
27,https://twitter.com/StockInvesta/status/1692152091031093377#m,FII DII Activity  Get updates on Telegram https://t.me/stockinvesta #StockMarket #banknifty #StocksToBuy #sharemarket #Reliance #Stocks #StocksInFocus #Paytm #Zerodha #BREAKOUTSTOCKS #LatentView #AdaniPorts #Bata #Pricol #DBRealty #Chandrayaan3 #Thursday #Expiry #HDFCBank #Titan,"Aug 17, 2023 · 12:31 PM UTC",5,0
28,https://twitter.com/Bajajtraderss/status/1692151624133964031#m,LTTS LOOKING AT A GOOD BREAKOUT LEVEL 🤞🤞💚💚💚 Join us on telegram  #zeel #reliance #nifty #banknifty #stocktowatch #stocktobuy #vedl #tatachem #ambuja #ACC #tatamotors #Britannia #gnfc #adaniports #coalindia #hindalco #pfc #rec #lupin,"Aug 17, 2023 · 12:29 PM UTC",0,0
29,https://twitter.com/StockInvesta/status/1692151391576310238#m,Short Term Call  Get update on Telegram https://t.me/stockinvesta #StockMarket #banknifty #StocksToBuy #sharemarket #Reliance #Stocks #StocksInFocus #Paytm #Zomato #BREAKOUTSTOCKS #LatentView #AdaniPorts #ITC #Bata #Pricol #DBRealty #Chandrayaan3 #Thursday #Expiry #HDFCBank #Titan,"Aug 17, 2023 · 12:28 PM UTC",5,1
30,https://twitter.com/StockInvesta/status/1692150934091018346#m,#Market #Update  Get update on Telegram https://t.me/stockinvesta #StockMarket #banknifty #StocksToBuy #sharemarket #Reliance #Stocks #StocksInFocus #Paytm #Zomato #BREAKOUTSTOCKS #UnoMinda #LatentView #AdaniPorts #ITC #Bata #Pricol #DBRealty #deprem #Chandrayaan3 #Expiry #HDFCBank,"Aug 17, 2023 · 12:26 PM UTC",5,0
31,https://twitter.com/ETNowSwadesh/status/1692149955392397537#m,#NewsUpdate | FTSE Indices: ट्रेडिंग शुरू नहीं होने के कारण इंडेक्स से JIO Financials को बाहर करेगी    #JioFinancial #FTSE #Reliance #Jio @reliancejio,"Aug 17, 2023 · 12:22 PM UTC",28,0
32,https://twitter.com/tweetmahendra22/status/1692148428565029337#m,"Companies ranked by number of employees: 1.🇺🇸 #Walmart:2,100,000 2.🇺🇸 #Amazon:1,541,000 3.🇹🇼 #Foxconn:826,608 4.🇮🇪 #Accenture:732,000 6.🇮🇳 #TCS: 614,795 37.🇺🇸 #Cognizant: 351,500 54.🇮🇳 #Infosys: 300,000 57.🇺🇸 #IBM: 288,300 67.🇮🇳 #Mahindra: 260,000 79.🇮🇳 #Reliance: 236,334","Aug 17, 2023 · 12:16 PM UTC",0,0
33,https://twitter.com/Bajajtraderss/status/1692147493637890516#m,SBI RUNNING BEAUTIFUL  TOMORROW IT WILL TRY FOR 580 AND THEN A SMALL DIP BEFOR A BIGGER RALLY 💚💚💚 #zeel #reliance #nifty #banknifty #stocktowatch #stocktobuy #vedl #tatachem #ambuja #ACC #tatamotors #Britannia #gnfc #adaniports #coalindia #hindalco #pfc #rec #lupin,"Aug 17, 2023 · 12:12 PM UTC",2,0
34,https://twitter.com/ETNOWlive/status/1692146427936518217#m,News Alert | FTSE indices to delete Jio Financial as trading hasn't started (From Agencies)  #JioFinancial #FTSE @reliancejio #Reliance #Jio,"Aug 17, 2023 · 12:08 PM UTC",15,0
35,https://twitter.com/TheWeekLive/status/1692146100223062225#m,"ITC was the biggest loser, sliding 2.04 pc,  followed by Power Grid, #Reliance Industries, Larsen & Toubro,  #Nestle, Kotak Mahindra Bank, #BajajFinance and JSW Steel https://www.theweek.in/news/biz-tech/2023/08/17/markets-snap-two-day-winning-run-sensex-slumps-nearly-390-points-on-weak-global-cues.html","Aug 17, 2023 · 12:07 PM UTC",0,0
36,https://twitter.com/Marketsmojo/status/1692145801823412648#m,Check out July's Mutual Fund movement! ​  Link- https://www.marketsmojo.com/mutualfund/mftransact/mfsearch?h=text?UTM_Source=twitter17thaug #stocks #mutualfund #investing #investments #buy #sell #longterm #financialplanning #hcl #federalbank #coalindia #reliance #sunpharma #hul #sbi #marketsmojo,"Aug 17, 2023 · 12:06 PM UTC",1,0
37,https://twitter.com/Yash_trader/status/1692144437890089398#m,Today's Profit!  #profinserv #banknifty #intradaytrading #options #swingtrading #profit #AdaniPower #reliance,"Aug 17, 2023 · 12:00 PM UTC",0,0
