,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/ETNOWlive/status/1692680274277187988#m,"Jio Financial Services shares listing date, listing price and other stock details #JioFinancialServices #Reliance #RIL https://www.etnownews.com/web-stories/jio-financial-services-shares-listing-date-listing-price-and-other-stock-details/photostory/102838529.cms","Aug 18, 2023 · 11:30 PM UTC",6,1
1,https://twitter.com/ZoomStocks/status/1692630800343179369#m,"📊📈 #India: F&O Positions Scanner 📉📊 Build-up, unwinding activity of some stocks today, as per NSE OI report (see definitions at end of thread) 🚀🔍 📈 Long Buildup 📈 - #EscortsKubota +1.9% OI 📈 +17.3% - #Reliance +0.5% OI 📈 +8.7% #StockMarket #nseindia #BSE 📣📈 1/4","Aug 18, 2023 · 8:13 PM UTC",0,1
2,https://twitter.com/Vishwajeet79730/status/1692622048873570308#m,Mera lawda mama 😄😅😅😂 #Reliance #Trending #viral #vlog #vlogger #Twitch配信者 hu,"Aug 18, 2023 · 7:38 PM UTC",1,0
3,https://twitter.com/NiteshKkothari/status/1692613780189110419#m,"Having the right mindset is essential for successful trading. Lastly, a good trader needs to remain objective and not be swayed by their emotions. #nifty50 #NiftyBank #investing #mindsetmatters #StockMarketindia #quotesdaily #rights #Reliance #tradingpsychology #TRADINGTIPS","Aug 18, 2023 · 7:05 PM UTC",0,0
4,https://twitter.com/NiteshKkothari/status/1692612594211906040#m,"Having a positive attitude and believing in yourself is key to achieving financial success. With a good mindset, you can set and achieve goals, stay focused and disciplined, and find creative ways to make more money. #Reliance #trading #TradingView #investing #nseindia #nifty50","Aug 18, 2023 · 7:01 PM UTC",0,0
5,https://twitter.com/itradebrains/status/1692612452049952834#m,FII Cash & Derivative Statistics Dated 18/08/2023 #nifty #nifty50 #niftyoptions #Niftyfutures #niftyfinance #NIFTYIT #banknifty #NiftyBank #nifty500 #OptionsTrading #optiontrading #optionkipathshala #OptionChain #optionbuying #zerodha #hdfcbank #Reliance #ICICIBank #ICICI #sbin,"Aug 18, 2023 · 7:00 PM UTC",0,0
6,https://twitter.com/ArunMantriCA/status/1692603626139591107#m,Indian Markets are trading at make or break levels. #Reliance will give the clear direction to markets on Monday. #JFSL #Reliance #Nifty,"Aug 18, 2023 · 6:25 PM UTC",2,0
7,https://twitter.com/nishanthappy/status/1692602919424778494#m,"Need immediate help on this! I am software engineer working from home, need uninterrupted internet service as paying the bill regularly #Reliance #jio #fiber @JioCare","Aug 18, 2023 · 6:22 PM UTC",0,0
8,https://twitter.com/SamaaEnglish/status/1692601972627759536#m,Read More: https://www.samaaenglish.tv/news/40045846/global-adani-vs-ambani-net-worth #AdaniGroup #Reliance #MukeshAmbani #gautamadani #india,"Aug 18, 2023 · 6:18 PM UTC",0,0
9,https://twitter.com/indubiusdux/status/1692601679558930611#m,Dress With Intent! Masculine Fashion must be re-established! Enough with the effeminacy... #masculine #fashion #Mensfashion #FridayVibes #FridayFeeling #dress #speech #politics #EnoughIsEnough #Reliance,"Aug 18, 2023 · 6:17 PM UTC",1,0
