,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/camangalarvind/status/1735804549946917372#m,#Hdfcbank & #Reliance covers the 25% part of major indexes like #Nifty #banknifty #Finnifty #NIFTYENERGY #NIFTYINFRA simultaneously both are trading below the PREVIOUS ATH price  And the people are waiting for fall in nifty 🫣🫣 16% Growth of #Nifty is definite from here #chart_sab_kuch_bolta_hai™️,"Dec 15, 2023 · 11:30 PM UTC",74,7
1,https://twitter.com/camangalarvind/status/1735799076413702206#m,#Reliance #Niftyenergy #NIFTYINFRA #Nifty #chart_sab_kuch_bolta_hai™️,"Dec 15, 2023 · 11:08 PM UTC",25,0
2,https://twitter.com/sbn_co/status/1735720476473954604#m,Nifty - Open Interest Analysis - 15 Dec'23  #sensibull #Nifty #ADANIENT #ASIANPAINT #BAJAJFINSV #BHARTIARTL #BPCL #BRITANNIA #HCLTECH #HDFCBANK #HEROMOTOCO #HINDUNILVR #INFY #ITC #LT #MARUTI #NESTLEIND #NTPC #ONGC #POWERGRID #RELIANCE #SUNPHARMA #TATACONSUM #TATAMOTORS #TATASTEEL,"Dec 15, 2023 · 5:56 PM UTC",0,0
3,https://twitter.com/sbn_co/status/1735720028492927006#m,Outstanding OI of FII in Index options  #NSE #BSE #MSEI #sensex #Nifty #ADANIENT #ASIANPAINT #BAJAJFINSV #BHARTIARTL #BPCL #BRITANNIA #HCLTECH #HDFCBANK #HEROMOTOCO #HINDUNILVR #INFY #ITC #LT #MARUTI #NESTLEIND #NTPC #ONGC #POWERGRID #RELIANCE #SUNPHARMA,"Dec 15, 2023 · 5:54 PM UTC",0,0
4,https://twitter.com/SreeTejk/status/1735714255490457637#m,All these large caps names are looking very good.  #Reliance #TATASTEEL #Naukri #SBIN #nifty50 #BreakoutStock #investing #trading,"Dec 15, 2023 · 5:31 PM UTC",3,0
5,https://twitter.com/KittuDhongadi/status/1735696935603110030#m,"#AFFLE : gave good closing in weekly timeframe, interesting to watch for upcoming weeks.  #breakoutstocks #nifty #reliance #hdfcbank #tradingview #investing #AFFLE #nifty50 #niftybank #nifty100 #zerodha #dowjones #NASDAQ100","Dec 15, 2023 · 4:22 PM UTC",1,0
6,https://twitter.com/krishnakhanna/status/1735690189094396068#m,Stock jumping to Q1 #RRG #BAJFINANCE #POWERGRID #HAVELLS #HDFCLIFE #MUTHOOTFIN #RELIANCE #ACC #PGHH,"Dec 15, 2023 · 3:56 PM UTC",1,1
7,https://twitter.com/QueenPinkSoul69/status/1735684569800851679#m,"As i was mentioned! #IRFC crossing 100 today only! Finally, there is more than 50% profit in a month!  Would anyone like to know my trades? . . . . . . . #banknifty #Nifty #reliance #tcs #optionbuying #BreakoutStock","Dec 15, 2023 · 3:33 PM UTC",2,0
8,https://twitter.com/ChikouTrader/status/1735682773967630815#m,3000/- not sure.  2704 will Hit...may be in 1-2 months time.  #Reliance   ♻️Don't forget to RT & share knowledge.,"Dec 15, 2023 · 3:26 PM UTC",2,1
9,https://twitter.com/rohitshinde4371/status/1735681487494938875#m,"I m no more MI supporter 🥹😔 #MumbaiIndians , #HardikPandya ,#RohitSharma , #RohitSharma𓃵 , #Reliance , #IndianCricket ,","Dec 15, 2023 · 3:21 PM UTC",0,0
10,https://twitter.com/yadav64227685/status/1735674997702603155#m,I am no more a mi supporter #MumbaiIndians #RohitSharma𓃵 #Reliance #IPL #iplauction2024,"Dec 15, 2023 · 2:55 PM UTC",2,0
