,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/marilynandsarah/status/1720561506033500544#m,"A trustworthy witness will not lie, but a false witness utters lies. Proverbs 14:5 #Reliance","Nov 3, 2023 · 10:00 PM UTC",25,0
1,https://twitter.com/marilynandsarah/status/1720531346811134328#m,"Say out loud: Because of Jesus, I am righteous. And because I am righteous, I have power! (Romans 5:17) ~Marilyn Hickey #Reliance","Nov 3, 2023 · 8:00 PM UTC",26,51
2,https://twitter.com/PABAT_Academy/status/1720494876159307805#m,#Thangamayl hit a high of 1260.00 and was advised to be bought at 1235.70. 👍👍👍👍👍  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 3, 2023 · 5:35 PM UTC",1,0
3,https://twitter.com/mypsych_mdllc/status/1720489938196808165#m,Call Us Now: +1 904-296-3113  #mypsych #mentalhealth #healthandwellness #healthylifestyle #partner #overcoming #addressing #anxiety #core #guide #brighter #future #reliance #substances #Unshackle #potential #embrace #genuine #success #fridaymood,"Nov 3, 2023 · 5:15 PM UTC",0,0
4,https://twitter.com/sbn_co/status/1720487056730943933#m,Nifty - Technical Analysis - 6 Nov'23  #Nifty #ADANIENT #ASIANPAINT #BAJAJFINSV #BHARTIARTL #BPCL #BRITANNIA #HCLTECH #HDFCBANK #HEROMOTOCO #HINDUNILVR #INFY #ITC #LT #MARUTI #NESTLEIND #NTPC #ONGC #POWERGRID #RELIANCE #SUNPHARMA #TATACONSUM #TATAMOTORS #TATASTEEL #TCS #TECHM,"Nov 3, 2023 · 5:04 PM UTC",0,0
5,https://twitter.com/tv9gujarati/status/1720482954902642719#m,MONEY9: અરવિંદ ફેશન્સના બ્યુટી બિઝનેસ પર રિલાયન્સનો કબજો   #Ambani #Reliance #IshaAmbani #Arvind #Fashions #retail #nykka #Tanishq #tata #beauty #money9Gujarati https://gujarati.money9.com/trending-2/arvind-fashions-to-sell-sephora-retail-division-to-reliance-24057.html,"Nov 3, 2023 · 4:47 PM UTC",2,0
6,https://twitter.com/Money9Gujarati/status/1720482660500303994#m,અંબાણી-લાલભાઈ વચ્ચે સોદોઃ રિલાયન્સ રિટેલના કબજામાં અરવિંદ ફેશન્સનો બ્યુટી બિઝનેસ #Ambani #Reliance #IshaAmbani #Arvind #Fashions #retail #nykka #Tanishq #tata #beauty #money9Gujarati  utm_source=referral&utm_medium=TW&utm_campaign=social_share https://gujarati.money9.com/trending-2/arvind-fashions-to-sell-sephora-retail-division-to-reliance-24057.html,"Nov 3, 2023 · 4:46 PM UTC",1,0
7,https://twitter.com/satishtical/status/1720482211508711487#m,Wild #Nifty movement😎  #Nifty50 #stockmarkets #trading #niftytrading #intraday #intradaytrading #StockMarket #NiftyFifty #NiftyBank #finnifty #cdsl #OptionsTrading #StockMarketindia #Reliance #Options #expiry #expirytrading #NiftyFuture #sharemarket #sharemarketindia #giftnifty,"Nov 3, 2023 · 4:44 PM UTC",1,0
8,https://twitter.com/AncientInvsting/status/1720480976189685764#m,"#Nifty 19,230.60 (+97.35)  #Sensex 64,363.78 (+282.88)  FII Sell : - 12.43 cr  DII Buy : + 402.69  cr  #sharemarket #midcap #CDSL #MamaearthIPO #StockMarketindia #DIIs #nifty50 #stockmarkets #Reliance #StockMarket #TataSteel #Q2Results #StocksToBuy #ZOMATO #FIIs #AncientInvesting","Nov 3, 2023 · 4:40 PM UTC",1,0
9,https://twitter.com/MOT_FNO/status/1720476423649984644#m,3rd Nov (Friday) - FII DII Activity in Cash Market 📈  FII net sold ₹12cr    DII net bought ₹402cr      #nifty50 #GIFTNIFTY #ICICIBank #HDFCBank #BTST #NiftyBank #StockMarketindia #AdaniEnt #BankNiftyOptions #FIIs #DowJones #Reliance #FOMC #Powell #OptionsTrading,"Nov 3, 2023 · 4:21 PM UTC",1,0
10,https://twitter.com/MOT_FNO/status/1720475926515921137#m,"3rd Nov, Friday: FII FnO data 👇  Options: BULLISH   Futures: BULLISH  📈🚀 #FII #dii #OptionsTrading #FOMC #GIFTNIFTY #BTST #DowJones #nasdaq #Reliance #HDFCBank","Nov 3, 2023 · 4:20 PM UTC",1,1
11,https://twitter.com/AjayWarrior777/status/1720468858761547876#m,News: Ambani's Reliance Industries partners Sephora for India in latest beauty push  #Reliance  The 990.2 million-rupee ($11.89 million) deal between Reliance and  Arvind Fashions comes months after local media reported that Sephora and  Reliance Retail had abandoned talks to form a retail partnership for  the Indian market.  Reliance Industries Stock under performed today compare to nifty50.,"Nov 3, 2023 · 3:51 PM UTC",1,0
12,https://twitter.com/Jonyyadav9775/status/1720466345165566379#m,Reliance jamnagar #reliance #jamnagar #reliancetrends #reliancein dustries #jamnagari #gujrat #train #monsoon #reliancejio #movement #dwarka #nature,"Nov 3, 2023 · 3:41 PM UTC",2,0
13,https://twitter.com/Money9Gujarati/status/1720466293965693010#m,#Ambani #Reliance #Isha #Arvind #Fashions #retail #nykka #Tanishq #tata #beauty #money9Gujarati,"Nov 3, 2023 · 3:41 PM UTC",1,0
14,https://twitter.com/Raj_Ranga2002/status/1720460916976988617#m,#Nifty / #BankNifty / #Nifty50   View & Levels For Next Week Shared On my YouTube Channel   Stocks Discussed  #SBIN #Reliance #icicibank https://invidious.projectsegfau.lt/T_eO6b_hAS0?si=JeCi5CHkQ_WwEQBn,"Nov 3, 2023 · 3:20 PM UTC",7,0
15,https://twitter.com/AncientStock/status/1720457950282825920#m,Fast Track to Stocks: Nifty & BankNifty Insights in 80 Seconds - 06.11.2023   #NIFTY #BANKNIFTY #SENSEX #FINNIFTY #MIDCPNIFTY #ADANIENT #LUPIN #RELIANCE #SBIN #TECHM #TVSMOTOR #UPL https://invidious.projectsegfau.lt/8DkC98PA4_U  Just Connect With Us  https://ancientstock.carrd.co/ 👈🏻,"Nov 3, 2023 · 3:08 PM UTC",0,0
16,https://twitter.com/SSRNalluri/status/1720456434696245616#m,#reliance,"Nov 3, 2023 · 3:02 PM UTC",0,0
