,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/Numeroequity/status/1685428695849480192#m,"#Reliance Do you know that the trading ring in #Bse #RIL was called  #Vimal  And when the stock price went up , the all ring people used to say "" Only Vimal ""  @SumitResearch","Jul 29, 2023 · 11:14 PM UTC",7,2
1,https://twitter.com/ChetanAnandst/status/1685378876439232512#m,#NewVideos #TradingView #StockMarketindia #AdaniGroup #Reliance,"Jul 29, 2023 · 7:56 PM UTC",1,0
2,https://twitter.com/AncientStock/status/1685363136109670400#m,Fast Track to Stocks: Nifty & BankNifty Insights in 60 Seconds - 31.07.2023   #NIFTY #BANKNIFTY #ADANIENT #LUPIN #RELIANCE #SBIN #TECHM #TVSMOTOR #UPL https://inv.tux.pizza/tc45yRtFPbA  Just Connect With Us  https://ancientstock.carrd.co/ 👈🏻,"Jul 29, 2023 · 6:54 PM UTC",3,0
3,https://twitter.com/Atharvaaa11/status/1685361382060154880#m,"THREE BREAKOUTS CAN BE SEEN ON #niftyenergy 1)Fibonachi Retracement 2)Ascending Triangle Pattern 3)Bullish Flag Pattern What is your call @AnilSinghvi_, @JayThakkar22, @kunalsaraogi ??  Keep a watch on #reliance #NTPC #ONGC #powergrid #TataPower","Jul 29, 2023 · 6:47 PM UTC",4,0
4,https://twitter.com/Bajajtraderss/status/1685352778921652224#m,RELIANCES IND STOCK CHART FOR  SWING TRADE 29-07-2023  #Reliance #stock #swingtrade #stockwatchlist #investment #BREAKOUTSTOCKS #finances #IDFCFIRSTBank,"Jul 29, 2023 · 6:13 PM UTC",0,0
5,https://twitter.com/jaydomadiya0207/status/1685349909464223744#m,Ab agar #BiggBossOTT2 walo ne #ElvishYadav ko ku6 bura bola or bahar nikala to #Reliance dub jayega ...,"Jul 29, 2023 · 6:01 PM UTC",2,0
6,https://twitter.com/TradingBuller/status/1685342606442582016#m,→ Me And My Friends While Watching A Tennis Match. 😂🎾  → Me And My Friends While Watching The Stock Market. 😂📈   #tennis #StockMarket #RafaelNadal𓃵 #WIvIND #tata #adani #Reliance #MondayMotivation #XTwitter #Trending #Memes,"Jul 29, 2023 · 5:32 PM UTC",0,0
7,https://twitter.com/tradinginfoedu/status/1685342516739203072#m,#Reliance industries Day Time Fream chart. Follow your twitter handel for more update  @tradinginfoedu ###  Telegram chhanel link https://t.me/tradinginfoedu,"Jul 29, 2023 · 5:32 PM UTC",1,0
8,https://twitter.com/dellyranksindia/status/1685316782381228033#m,ETtech Recap: Decoding Dunzo’s deepening cash crunch in five stories #BlumeVentures #Dunzo #DunzoDaily #google #merchantservices #Reliance #relianceRetail #swiggyinstamart #Zepto https://dellyranks.com/ettech-recap-decoding-dunzos-deepening-cash-crunch-in-five-stories/?feed_id=339968&_unique_id=64c5352e6197b https://tinyurl.com/28fpmd7g,"Jul 29, 2023 · 3:50 PM UTC",0,0
9,https://twitter.com/livemint/status/1685304169962283010#m,"SAT has overturned a ₹25 crore penalty imposed by the #Sebi on #MukeshAmbani, #AnilAmbani, #Reliance Industries Holding, & eight other entities for alleged violation of takeover regulations.   (@writetopriyank2 reports)   https://www.livemint.com/companies/news/sat-overturns-sebi-order-against-ambani-brothers-11690566350365.html","Jul 29, 2023 · 3:00 PM UTC",7,1
10,https://twitter.com/Mukulshakya/status/1685288636269654017#m,New connection request to @bsesdelhi and they are giving status as ‘null’. Zero customer care #CustomerExperience #CustomerServiceFail #customer #electricity #reliance @ArvindKejriwal @AamAadmiParty,"Jul 29, 2023 · 1:58 PM UTC",3,3
11,https://twitter.com/AliaSharma57/status/1685262737289445378#m,एक खूबसूरत तोहफा उनके लिए  जिनकी वजह से आप अपनी छोटी-छोटी खुशियों को बड़ा महसूस करते हैं #Reliance #Jio #JioBharatV2 #withlovefromjio,"Jul 29, 2023 · 12:15 PM UTC",189,0
12,https://twitter.com/Sharmajikatie/status/1685253875685838848#m,"Good leaders empower.  Bad ones micromanage. Micromanaging is the opposite of empowerment, and it creates toxic work environments.  #StartupFunding #StartupIndia #startups #startup #business #jio #reliance #RelianceJio #stocks #REBOOT","Jul 29, 2023 · 11:40 AM UTC",0,0
13,https://twitter.com/thevofashion/status/1685252541972709376#m,"At India Couture Week 2023, the designer showcased a collection that deserves attention for its details, and applause for its cultural messaging. #thevofashion #icw #indiacoutureweek #hautecouture #reliance #kunalrawal #ranbirkapoor   🖊️ @Snigdhahuja https://www.thevoiceoffashion.com/centrestage/reviews/kunal-rawal-reimagines-the-young-punjabi-5588","Jul 29, 2023 · 11:34 AM UTC",0,0
14,https://twitter.com/MishtuShah/status/1685249909220356096#m,#Reliance #Jio #JioBharatV2 #withlovefromjio,"Jul 29, 2023 · 11:24 AM UTC",0,0
15,https://twitter.com/MishtuShah/status/1685249741372694529#m,#Reliance #Jio #JioBharatV2 #withlovefromjio,"Jul 29, 2023 · 11:23 AM UTC",0,0
16,https://twitter.com/Urvashi57Sharma/status/1685243316055560192#m,#JioBharatV2 #4G Phone Public Review #Reliance #Jio,"Jul 29, 2023 · 10:58 AM UTC",178,0
