,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/abhitweets20/status/1697380213074882702#m,Which company headquarters is this??  Comment  #Amazon #AppleEvent #Microsoft #Reliance #Google #BERKSHIRE #Facebook #Meta,"Aug 31, 2023 · 10:45 PM UTC",13,4
1,https://twitter.com/cur8ability/status/1697326101545001414#m,Thank you @Hercircle_Off for the support and recognition💕  https://www.hercircle.in/engage/fashion/trends/3-inclusive-fashion-brands-embracing-adaptive-clothing-in-india-5747.html #cur8ability #byrainnagoel #rainnagoel #adaptiveclothing #adaptive #clothes #adaptiveclothes #hercircle #reliance #nitaambani #fashion #womeninbusiness #teenpreneur #entrepreneur,"Aug 31, 2023 · 7:10 PM UTC",1,0
2,https://twitter.com/SudharsanSubash/status/1697318280388882534#m,"Twice have scheduled the order for relocation for both order no peoples have reached me till now then what is the use of logging an order, If tomorrow the relocation process is not completed you will face the consequences legally #Jiocare #Jio #Reliance #DigitalIndia","Aug 31, 2023 · 6:39 PM UTC",0,0
3,https://twitter.com/Anshumanji3/status/1697313902814703773#m,गजब बात यह की इस से बचने का कोई तरीका ही नहीं है  #rupee #usdinr #bajajfinance #relianceindustries #sensex #rupee #algotrading #virescent #ibulhsgfin #reliance #jacksonhole #nifty #banknifty #sensex,"Aug 31, 2023 · 6:22 PM UTC",1,0
4,https://twitter.com/stoxtrainer/status/1697313229045903449#m,Top 3 Tata Group stocks under Rs.1000  https://invidious.projectsegfau.lt/shorts/zIJbsvudo5I?si=jF9A-CmJ1VnpAbNY #Hindenburg #BREAKOUTSTOCK #bhel #algotrading #breakout #optionbuying #SEBI #StockMarketIndia #Reliance #sensex #aeroflex #GiftNifty #TradingView #adani #expiry #Zerodha #CreditSuisse #Maruti,"Aug 31, 2023 · 6:19 PM UTC",2,0
5,https://twitter.com/BollywoodShadis/status/1697306245743399374#m,"The faces of #Reliance Retail’s #TiaraBeauty campaign, #SuhanaKhan, #KiaraAdvani and #KareenaKapoor have arrived!❤️","Aug 31, 2023 · 5:51 PM UTC",2,0
6,https://twitter.com/BollywoodShadis/status/1697305693294834107#m,#SuhanaKhan makes heads turn at #Reliance Retail's #TiraBeauty launch event ✨.,"Aug 31, 2023 · 5:49 PM UTC",1,0
7,https://twitter.com/BollywoodShadis/status/1697305552932548642#m,#KiaraAdvani exudes radiance at #Reliance Retail's #TiraBeauty launch event!💙,"Aug 31, 2023 · 5:49 PM UTC",1,0
8,https://twitter.com/BollywoodShadis/status/1697305131916677369#m,#KareenaKapoorKhan arrives for #Reliance retail’s #Tirabeauty campaign!🖤,"Aug 31, 2023 · 5:47 PM UTC",88,0
9,https://twitter.com/upright_mind/status/1697302780707483833#m,Top 11 Blue Chip Companies of India :  1. #Reliance 2. #TCS 3. #Infosys 4. #Larsen&Toubro 5. #ICICI 6. #HDFCBank 7. #AsianPaints 8. #ITC 9. #HindustanUnilever 10. #MarutiSuzuki 11. #HCLTechnologies #sharemarketnews #nifty #G20,"Aug 31, 2023 · 5:38 PM UTC",0,0
10,https://twitter.com/ShortCartels/status/1697301672152739859#m,#INFOSYS STOCK LTD    #zeel #ITC #NTPC #reliance #mrf #nifty #banknifty #ACC #tatamotors #Britannia #stocktowatch #gnfc #adaniports #coalindia #godrejconsumer #stocktobuy #vedl #tatachem #sbin,"Aug 31, 2023 · 5:33 PM UTC",0,0
11,https://twitter.com/ShortCartels/status/1697296154260619521#m,SOLARA ACTIVE PHAR STOCK 1D #zeel #ITC #NTPC #reliance #mrf #nifty #banknifty #ACC #tatamotors #Britannia #stocktowatch #gnfc #adaniports #coalindia #godrejconsumer #stocktobuy #vedl #tatachem #sbin,"Aug 31, 2023 · 5:11 PM UTC",1,0
12,https://twitter.com/Bajajtraderss/status/1697295419699769534#m,Tomorrow market Expectations 📈🚀 #zeel #reliance #nifty #banknifty #stocktowatch #stocktobuy #vedl #tatachem #ambuja #ACC #tatamotors #Britannia #gnfc #adaniports #coalindia #hindalco #olectragreen,"Aug 31, 2023 · 5:08 PM UTC",0,0
13,https://twitter.com/ShortCartels/status/1697295128858079654#m,OLECTRA GREENTECH 1D #zeel #ITC #NTPC #reliance #mrf #nifty #banknifty #ACC #tatamotors #Britannia #stocktowatch #gnfc #adaniports #coalindia #godrejconsumer #stocktobuy #vedl #tatachem #sbin,"Aug 31, 2023 · 5:07 PM UTC",2,0
14,https://twitter.com/Sarthak076/status/1697293474977165772#m,#Reliance #StockMarketindia #ApolloTyres #adanienterprise #SensibullVerfied #NiftyBank #nifty #sensex #NiftylT #finnifty #Optionselling #optiontrading #NSE #Stocks #stockmarketnews #FlI #FNO #Trending #nifty50 #news #expiry #optionbuying #optiontrading #BankNiftyOptions #SEBI,"Aug 31, 2023 · 5:01 PM UTC",0,0
15,https://twitter.com/itradebrains/status/1697292277893177605#m,FII Cash & Derivative Statistics Dated 31/08/2023  #nifty #nifty50 #niftyoptions #Niftyfutures #niftyfinance #NIFTYIT #banknifty #NiftyBank #nifty500 #OptionsTrading #optiontrading #optionkipathshala #OptionChain #optionbuying #zerodha #hdfcbank #Reliance #ICICIBank #ICICI #sbin,"Aug 31, 2023 · 4:56 PM UTC",0,0
16,https://twitter.com/Charts_with_Jay/status/1697289419966103813#m,"#network18 , am holding it for past one week for the previous swing high . Now , the broadcast rights news might help it to achieve it the swing high . Fingers crossed🤞. #tv18 #Viacom18 #Reliance #BCCIMediaRights #BCCI","Aug 31, 2023 · 4:45 PM UTC",2,1
17,https://twitter.com/bollywoodhq/status/1697289267964452907#m,"Mukesh Ambani - For igniting cheap mobile internet services in India (Jio) & for fair, respectful, & honest business practices with fellow Indians who look upto you as a world famous business idol, God will grant you more money, more fame & a very long life! #dilkibaat #reliance","Aug 31, 2023 · 4:44 PM UTC",0,0
18,https://twitter.com/AncientInvsting/status/1697288260933005521#m,"#Nifty 19,253.80 (- 93.65)  #Sensex 64,831.41 (- 255.84)  FII Sell : - 2,973.10 cr  DII Buy : + 4,382.76  cr  #StocksToBuy #Reliance #stockstowatch #stockmarketnews #JioFinancialServices #StockMarketindia #Zomato #stockmarkets #AdaniGroup #FIIs #DIIs #AncientInvesting","Aug 31, 2023 · 4:40 PM UTC",0,0
19,https://twitter.com/yeskannur/status/1697286834110476667#m,Check out my #RELIANCE analysis on @TradingView: https://www.tradingview.com/chart/RELIANCE/BYewy7iW-RIL-Support-Resistance-levels-1-9-23/,"Aug 31, 2023 · 4:34 PM UTC",1,0
20,https://twitter.com/ashoksharma81/status/1697285215520272476#m,Gift Nifty up 151   Be Prepared for a Fantastic Friday 💥  #intradaytrading #GIFTNIFTY #trading #nifty #banknifty #JioFinancial #sensex #Reliance #JioFinancialServices #AsiaCup2023 #PAKvsNEP #Gabon #zee #adani #SuperBlueMoon #Jawan,"Aug 31, 2023 · 4:28 PM UTC",4,6
21,https://twitter.com/stoxtrainer/status/1697283530420883685#m,#DONEAR is trading near 52W high; Entry above 120 with expected profits 30%; Strict SL 84(Weak) #Hindenburg #BREAKOUTSTOCK #gdp #algotrading #breakout #optionbuying #SEBI #optionstrade #Reliance #sensex #stockstobuy #GiftNifty #TradingView #adani #expiry #Zerodha #CreditSuisse,"Aug 31, 2023 · 4:21 PM UTC",1,0
22,https://twitter.com/stoxtrainer/status/1697279471932641357#m,#PRESTIGE has made around 30.60% from our entry level 520🔔 (Trade given on May 15) #Hindenburg #adani #algotrading #breakout #optionbuying #SEBI #StockMarketIndia #Reliance #sensex #aeroflex #GiftNifty #TradingView #adani #expiry #Zerodha #CreditSuisse #Maruti #gdp #optionstrade,"Aug 31, 2023 · 4:05 PM UTC",2,1
23,https://twitter.com/AlArabiya_Eng/status/1697278068576915793#m,"India’s #Reliance Industries - owned Viacom18 won television and digital media rights to the Indian #cricket team’s bilateral games in a bid worth around 59.63 billion rupees ($721.3 million), the Board of Control for Cricket in India says.  https://english.alarabiya.net/News/world/2023/08/31/Reliance-wins-Indian-cricket-board-s-media-rights-with-721-mln-bid","Aug 31, 2023 · 4:00 PM UTC",0,0
24,https://twitter.com/Supriyaghosh28/status/1697277637113385414#m,"#Reliance #Jio  From last one and a half months I am continuously checking with Jio team for my new Jio fiber connection but no response, plz do the needful.","Aug 31, 2023 · 3:58 PM UTC",0,1
25,https://twitter.com/stoxtrainer/status/1697276989030404307#m,#BSE have made around 141.30% from our Alert level 450🔔 (Trade given on April 3) #Hindenburg #BREAKOUTSTOCK #bhel #optionstrade #breakout #optionbuying #SEBI #StockMarketIndia #Reliance #sensex #aeroflex #GiftNifty #TradingView #adani #expiry #Zerodha #Maruti #Rollux #chainlink,"Aug 31, 2023 · 3:55 PM UTC",1,1
26,https://twitter.com/JeyVamos/status/1697274721556209964#m,"Viacom18 will pay 5,966.4cr to the BCCI in the next 5 years for the 88 international home matches of team India. (Cricbuzz). #Viacom18 #Reliance #Jio #JioCinema","Aug 31, 2023 · 3:46 PM UTC",0,0
