,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/ranchodbabu/status/1702785044060983325#m,Nifty is trading at an all time high. Crude prices are rising which is good for refineries company. Reliance will outperform the index.  It seems more upward rally coming 📈. #CrudeOil #reliance,"Sep 15, 2023 · 8:42 PM UTC",1,0
1,https://twitter.com/NitinTanwar1009/status/1702769811204563237#m,Just an approx ₹2.5/ ltr(kg) increase in tax and all hype has gone viral like all Oil production businesses are going to be shut. #Insane buzz. The rate of wti crude has increased by ₹0.63/ltr just by now @ usd 91.10/bbl #ongc #reliance #windfall tax #windfalltax,"Sep 15, 2023 · 7:42 PM UTC",1,1
2,https://twitter.com/MagicNifty/status/1702735351243219056#m,#Reliance  War Horse for Bulls ! Alert 🚨   - 𝖧𝖠𝖭𝖦𝖨𝖭𝖦 𝖬𝖤𝖭 ！ 𝖮𝖭 𝟣𝟧 𝖬𝖨𝖭 𝖳𝖥   － 𝖡𝖤𝖠𝖱𝖨𝖲𝖧 𝖧𝖠𝖱𝖠𝖬𝖨 𝟥𝟢 𝖬𝖨𝖭 𝖳𝖥   In this Top heights of market…. This type of patterns in Reliance can be next hiroshima nagasaki !  Wats wrong with it ? #nifty,"Sep 15, 2023 · 5:25 PM UTC",4,0
3,https://twitter.com/kknnandu/status/1702731337843745014#m,"Govt hikes windfall tax on crude oil to Rs 10,000/tonne from Rs 6,700 #Reliance","Sep 15, 2023 · 5:09 PM UTC",0,0
4,https://twitter.com/JayminPoojara/status/1702728075652505902#m,How does it impact #Reliance ? If you can explain. Thank you,"Sep 15, 2023 · 4:56 PM UTC",0,1
5,https://twitter.com/EasternEye/status/1702720585795580374#m,Top luxury brands lease space in Mukesh Ambani’s Mumbai mall Read more-https://www.easterneye.biz/top-luxury-brands-lease-space-in-mukesh-ambanis-mumbai-mall/ #MukeshAmbani #Reliance #JioWorldPlaza #Gucci #Cartier #LouisVuitton #Burberry #Kering #Richemont,"Sep 15, 2023 · 4:26 PM UTC",1,0
6,https://twitter.com/BigBreakingWire/status/1702720398956315098#m,"Big Breaking  India hiked the windfall tax on petroleum crude to 10,000 rupees/tonne from 6,700 rupees/tonne, effective September 16th, and lowered the windfall tax on diesel to 5.50 rupees/litre from 6 rupees/litre on the same date.: Notification.  #India #WindfallTax #Reliance","Sep 15, 2023 · 4:25 PM UTC",2,1
7,https://twitter.com/SharePowerof/status/1702719947741266306#m,"#windfalltax   Watch #Reliance on Monday  Keep tracking, keep trading","Sep 15, 2023 · 4:24 PM UTC",3,2
8,https://twitter.com/InsightInvesto2/status/1702717983427318047#m,#Reliance #Jio  Stellar Show! 10 Mukesh Ambani-owned stocks rally up to 68% in FY24 - Portfolio Check - The Economic Times https://ecoti.in/ea4NGZ via @economictimes,"Sep 15, 2023 · 4:16 PM UTC",0,0
9,https://twitter.com/Manerhushi1/status/1702708293951803852#m,Todays performance of our Telegram channel: 1) #sensex 67600 put from 40-60= 50% returns 2) #Nifty 20200 put from 80-95= 18% returns 3) #Midcapnifty 9100 put from 16-24= 50% returns 4) #Reliance 2440 put@23 = carried for Monday 5) #Nifty 19200 put = carried for Monday.  🔹To get daily stockmarket update and calls and For the learning of option trading and for getting personally getting connected to me and solving your every doubt regarding trading join our premium telegram channel: Interested person can WhatsApp me: 7219109114  #sensex #nifty50 #niftyOptions #stockmarkets #StockMarketindia #banknifty #nifty50 #finnifty #sensex #Niftymetal #investing #StocksInFocus #StocksToBuy #stocks #fiidata #BankNiftyOptions #NiftyBank #fiidata #FIIDII #Fii #Nasdaq #Dowzones #Niftypharma #bankniftyoptio #Niftyoptio #NIFTYFUTURE #NiftyBank #investing #Finnifty #Midcapnifty #Iphone15 #iPhone15Pro #INDvSL #cpidata #CPI #Iphone15 #AsiaCup2023 #AsiaCupFinal #EaglesNation #PAKvSL #BBNaijaAllStars    #investing #RussiaIsCollapsing #RussiaIsLosing #SLvsPak,"Sep 15, 2023 · 3:37 PM UTC",3,0
10,https://twitter.com/DFoxupm/status/1702707266682540078#m,Reliance Industries Announces Strategic Maintenance Plan for Jamnagar Refining Facility https://www.dfoxmarketing.com/reliance-industries-announces-strategic-maintenance-plan-for-jamnagar-refining-facility/ #Reliance #RelianceIndustries #Jamnagar #MukeshAmbani #DFoxMarketing #DigitalFoxMedia,"Sep 15, 2023 · 3:33 PM UTC",1,0
11,https://twitter.com/itradebrains/status/1702706239988519237#m,FII Cash & Derivative Statistics Dated 15/09/2023  #nifty #nifty50 #niftyoptions #Niftyfutures #niftyfinance #NIFTYIT #banknifty #NiftyBank #nifty500 #OptionsTrading #optiontrading #optionkipathshala #OptionChain #optionbuying #zerodha #hdfcbank #Reliance #ICICIBank #ICICI #sbin,"Sep 15, 2023 · 3:29 PM UTC",0,0
12,https://twitter.com/StockTales5591/status/1702701065387585545#m,#TriveniTurbine made high of 444.  #Nifty #Banknifty #TCS #Infosys #Wipro #Reliance,"Sep 15, 2023 · 3:09 PM UTC",0,0
