,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/Ricode22/status/1708543244487848031#m,Cashflow Cheatsheet Credit: Oana Labes #cashflow #stocks #reliance https://www.compoundingquality.net/p/cash-flow-cheat-sheet,"Oct 1, 2023 · 6:03 PM UTC",1,0
1,https://twitter.com/harrie007/status/1708543228205769162#m,#reliance Monthly. Looks like it wants to rest for few more months. Dry momentum is expected.,"Oct 1, 2023 · 6:03 PM UTC",11,0
2,https://twitter.com/Jay83120635/status/1708517052376650014#m,Keep  #deepak fertilizer  #bank of maharashtra  #reliance power #rvnl  In your portfolio...sell single of them is crime,"Oct 1, 2023 · 4:19 PM UTC",5,1
3,https://twitter.com/mandar2005/status/1708516472623096197#m,@reliancejio already shared that 'amazing' lead status screenshot in my tweet. #Reliance's Air Fiber announcement is moving at the speed of light... not! and the customer service team = masters of the 'I don't know' game.  Please prioritize & toss in a clear timeline as a bonus.,"Oct 1, 2023 · 4:17 PM UTC",0,1
4,https://twitter.com/LakshBharath/status/1708514285423665492#m,💥#Reliance at  2345 If mentioned area in chart is Violated 💥 2280-2290 on cards  #StocksToBuy #StocksInFocus #stockstowatch #StocksToTrade #stocksinnews,"Oct 1, 2023 · 4:08 PM UTC",1,0
5,https://twitter.com/Inv016/status/1708513887010558419#m,💥#Reliance at  2345 If mentioned area in chart is Violated 💥 2280-2290 on cards  #StocksToBuy #StocksInFocus #stockstowatch #StocksToTrade #stocksinnews,"Oct 1, 2023 · 4:07 PM UTC",3,0
6,https://twitter.com/Bharatdave/status/1708512934819967035#m,#Reliance 👉🏻 2366 के नीचे sell mode पर है ।। 👉 2329 closing Sup है ।। 👉🏻 2321 intraday sup है ।। 👉 2368 के ऊपर ही strong होगा ।।,"Oct 1, 2023 · 4:03 PM UTC",1,0
7,https://twitter.com/ChayanDas3/status/1708512574055358894#m,"#jio #Reliance #jioNetwork  Please help.. Very worse internet connection, worse speed, pathetic conditio in this area. Sending screenshots & location for your easy detection.. Just see the data speed being shown..  Anticipations..","Oct 1, 2023 · 4:01 PM UTC",1,1
8,https://twitter.com/sierramike2019/status/1708500665859977385#m,@SMARTBazaarIn #cheating customers at Sambalpur store. Bisleri water bottle 25%off but are offering 10% discount. No offer buy 3 get 1. Store manager Mr Ranjan Kumar Sahoo not responding.  #reliance cheater #fraud alert #odishapolice,"Oct 1, 2023 · 3:14 PM UTC",0,0
9,https://twitter.com/mandar2005/status/1708497225528336579#m,"@reliancejio @JioCare #jioairfiber request submitted on Sept 21 with an installation anticipated to commence on Oct 1 is still in the ""order placed"" status When can I anticipate installation to be carried out by the renowned brand #Reliance? My contact details shared via DM @TRAI","Oct 1, 2023 · 3:00 PM UTC",2,2
10,https://twitter.com/indianwhale/status/1708488191760826680#m,When was the last time a banker got you a sweet deal?   Either there is a banker in the deal or a shrewd investor. Never both.   #Sensex #Reliance #RIL #Metro,"Oct 1, 2023 · 2:25 PM UTC",1,0
11,https://twitter.com/thechetanmirani/status/1708481683870421418#m,"When #Apple is earning $6 Billion from India in 22-23 - #Reliance is launching affordable laptops. But Why?  Often I have seen that Indian companies always try to build cheap and sell cheap to so called Indian consumers. They justify by saying we know what Indian customer needs.   Apple is tapping the Indian market in billions. Many phone makers in past kept on making and selling cheap phones but look an average person in India who is holding #smartphones in their hands.   If you build a good product, people take loans, they wait in queue for hours to pay you even if they can't afford the product they will find ways to afford it.   It is understandable that we have to make products for every segment of the customers but why Indian companies never bet on premium products and capture the market?  Do anyone still remember #micromax?","Oct 1, 2023 · 1:59 PM UTC",0,0
12,https://twitter.com/DivyanxhuYadav/status/1708478384597094496#m,Check out my #RELIANCE analysis on @TradingView: https://www.tradingview.com/x/n9yjYQ3v/,"Oct 1, 2023 · 1:46 PM UTC",0,0
13,https://twitter.com/powerofstocking/status/1708462742716432734#m,👉🏻37000+ Profit💚 👉🏻Given P&L is per 30k capital & By 1 lot 👉🏻125% Returns & 81% Accuracy of the week. ⭕ Visit Telegram channel for Options Trading👇🏻 https://t.me/powerofstockings #Stock #Market #Nifty #Profit #sbin #mahindra #reliance #Maruti #drreddy #Apollotyre #Banknifty,"Oct 1, 2023 · 12:43 PM UTC",0,0
14,https://twitter.com/KakkarSpeaks/status/1708446980715004228#m,https://invidious.lanterne-rouge.info/a6QO_JxW8c8 Option Adjustment Series | Learn Covered Call Strategy with Modified Covered Call and Adjustments #Nifty #Reliance #banknifty,"Oct 1, 2023 · 11:41 AM UTC",5,0
15,https://twitter.com/Winvestwing/status/1708393135683059983#m,#Smruthiorganics  SMRUTHI ORGANICS LIMITED Next week I see atleast 10% movement... Let's see rest... #IDEA #VI #vodafoneidea #yesbank #rec #pfc #nifty #banknifty #GIFTNIFTY #sensex #smallcap #midcap #nalco #sail #tatamotors #tataco #Hdfcbank #jiofin #reliance #IOC #cnxmetal,"Oct 1, 2023 · 8:07 AM UTC",3,0
16,https://twitter.com/bhavna156/status/1708388116338442454#m,"When something is backed by #reliance #tira  one assumes it's a quality product.  Given product review on #tira app but got a msg ""will be published after review"". And it's been a week. I'm sure more customers feel cheated like I do","Oct 1, 2023 · 7:47 AM UTC",0,1
