,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/StalkYourStock/status/1693733388203569185#m,#FSL.  Buy this counter at CMP 155.5. Targets 167-189-195-205. Time frame: 3-4 Weeks. Stop Loss: 142.5 Good counter to buy. Flag Pattern forming  #nifty50 #NiftyBank #finnifty #GIFTNIFTY #reliance #StocksInFocus #StocksToBuy #StockMarketindia #shail_bhatnagar #Chandrayaan_3,"Aug 21, 2023 · 9:14 PM UTC",5,2
1,https://twitter.com/kumar_invest/status/1693727759493652480#m,#Reliance on #jioFinance,"Aug 21, 2023 · 8:52 PM UTC",0,0
2,https://twitter.com/kumar_invest/status/1693724339315642394#m,#Reliance has slapped you by giving you #JioFinancial shared   Now suffer with lower circuit on day one of listing 😄,"Aug 21, 2023 · 8:38 PM UTC",0,0
3,https://twitter.com/pbrown4348/status/1693720483722924530#m,How People Are Fighting the World’s #Reliance on the War Economy. Many people are already #investing themselves in the #local #peace economy as they divest from the economy of war. https://resilience.us1.list-manage.com/track/click?u=311db31977054c5ef58219392&id=b7fbf3ef91&e=de5c5218a4,"Aug 21, 2023 · 8:23 PM UTC",2,0
4,https://twitter.com/Bajajtraderss/status/1693701634239635812#m,Tomorrow we might again get a greeny 💚💚💚💚 Let's see 🤞🤞  Nifty support 19369-19385  Banknifty support 43850-43950  #zeel #reliance #nifty #banknifty #stocktowatch #stocktobuy #vedl #tatachem #ambuja #ACC #tatamotors #Britannia #gnfc #adaniports #coalindia #hindalco #Luna25,"Aug 21, 2023 · 7:08 PM UTC",2,0
5,https://twitter.com/Binny_Kukreja/status/1693698097376002329#m,"What you wear is how you present yourself to the world, especially today, when human contacts are so quick. Fashion is instant language.  #WorldFashionDay #GeorgiaGullini #Reliance #RelianceIndustries","Aug 21, 2023 · 6:54 PM UTC",1,0
6,https://twitter.com/analyst_pranay/status/1693688415840346375#m,#Reliance,"Aug 21, 2023 · 6:16 PM UTC",0,0
7,https://twitter.com/anand_gupta_34/status/1693685726771392521#m,Ye Jio financial services listing day ko hi kaise 5% circuit me aagaya?  Pahle 20% ya 10% pe jana chahiye tha na?  Can anyone explain?  #StockMarket #Reliance #,"Aug 21, 2023 · 6:05 PM UTC",1,0
8,https://twitter.com/dongodsmanna/status/1693683533221687429#m,#jiofinancial #jio #Reliance #RelianceIndustries   What do you read in the chart ?,"Aug 21, 2023 · 5:56 PM UTC",1,0
9,https://twitter.com/Aishwarya_mishr/status/1693681887682998305#m,#JioFinancialServices can buy more at 150-180 level.  Untill then wait and watch till all mutual funds & ETFs are out of stocks  #HurricaneHilary #earthquake #ทักษิณกลับไทย #HurricaneHillary #Asake02Arena #Luna25 #KCONLA2023 #Djokovic #Ukraine #แมนสรวงปฐมทัศน์ #Reliance #jfsl,"Aug 21, 2023 · 5:50 PM UTC",0,0
10,https://twitter.com/itradebrains/status/1693681722498396374#m,FII Cash & Derivative Statistics Dated 21/08/2023  #nifty #nifty50 #niftyoptions #Niftyfutures #niftyfinance #NIFTYIT #banknifty #NiftyBank #nifty500 #OptionsTrading #optiontrading #optionkipathshala #OptionChain #optionbuying #zerodha #hdfcbank #Reliance #ICICIBank #ICICI #sbin,"Aug 21, 2023 · 5:49 PM UTC",0,0
11,https://twitter.com/FopZ_Ltd/status/1693675546335649819#m,"#JioFinancialServices lists  today, shares hit 5% lower circuit  Detailed report 👇 https://www.instagram.com/p/CwNwGx2ypf9/?igshid=MzRlODBiNWFlZA== #jiofinancial #Reliance #jio #demerger","Aug 21, 2023 · 5:24 PM UTC",2,0
12,https://twitter.com/HATradeTalk1/status/1693675312641605836#m,#jioFinancial Listed below the Market Expectations..!  #Nifty #banknifty #Chandrayaan_3 #Pushpa2 #Mondayvibes #Gadar2 #ElvishYadav #INDvsIRE #RinkuSingh #Reliance #AsiaCup2023 #BCCI #TilakVarma #Ch-2 #ISRO #VikramLander #finnifty #Reliance,"Aug 21, 2023 · 5:23 PM UTC",0,0
13,https://twitter.com/Mr_Yaga_/status/1693674782842380378#m,"Reliance Industries Limited #RIL #Reliance looks good for a retrace on the weekly timeframe, RSI needs to reset too for a bullish continuation, there’s a TL that was broken a while and the retest is still pending, we might see a good retrace, has broken the trend on the LTF too and also looking for a retest there.  #IndianStocks #StockMarket #Nifty #BankNifty #Stocks","Aug 21, 2023 · 5:21 PM UTC",9,1
14,https://twitter.com/HATradeTalk1/status/1693674455518810243#m,Will Bank Nifty Continue its Upside Trend tomorrow as well   #Nifty #banknifty #Chandrayaan_3 #Pushpa2 #Mondayvibes #Gadar2 #ElvishYadav #INDvsIRE #RinkuSingh #Reliance #AsiaCup2023 #BCCI #TilakVarma #Ch-2 #ISRO #VikramLander #finnifty,"Aug 21, 2023 · 5:20 PM UTC",0,0
15,https://twitter.com/panchyat_sachiv/status/1693673688971808941#m,"FII is selling continuously these days, something big is coming #nifty #banknifty #Reliance #jiofinancial","Aug 21, 2023 · 5:17 PM UTC",1,0
16,https://twitter.com/HATradeTalk1/status/1693673482901770378#m,"Today FINNIFTY witnessed Recovery, What do you think about FINNIFTY trend on Expiry ?  #Nifty #banknifty #Chandrayaan_3 #Pushpa2 #Mondayvibes #Gadar2 #ElvishYadav #INDvsIRE #RinkuSingh #Reliance #AsiaCup2023 #BCCI #TilakVarma #Ch-2 #ISRO #VikramLander","Aug 21, 2023 · 5:16 PM UTC",0,0
17,https://twitter.com/cruith86/status/1693671008048439678#m,"#Realty, #power, and #metals sectors lighting up the trading floor. Key losers: #Reliance Industries and #Britannia. Diversify to thrive! 📊 #IndianEquities","Aug 21, 2023 · 5:06 PM UTC",0,0
18,https://twitter.com/Abbie_makwana/status/1693668292488212497#m,Tomorrow sell RIL before 10.35 and you can hold for 1 hour for profit. #astrology #Reliance #stockmarkets #Nifty,"Aug 21, 2023 · 4:56 PM UTC",0,1
19,https://twitter.com/RajaSek35540610/status/1693665242851799455#m,Never seen worst behavior from the store people #KukatpallyRelianceSmartStore #NearBjpOffice #Hyderabad #Reliance #RelianceIndustries #RelianceSmartStore,"Aug 21, 2023 · 4:43 PM UTC",0,0
20,https://twitter.com/RajaSek35540610/status/1693665177831690681#m,Never seen worst behavior from the store people #KukatpallyRelianceSmartStore #NearBjpOffice #Hyderabad #Reliance #RelianceIndustries #RelianceSmartStore,"Aug 21, 2023 · 4:43 PM UTC",0,0
21,https://twitter.com/RajaSek35540610/status/1693665101877014814#m,Never seen worst behavior from the store people #KukatpallyRelianceSmartStore #NearBjpOffice #Hyderabad #Reliance #RelianceIndustries #RelianceSmartStore,"Aug 21, 2023 · 4:43 PM UTC",0,0
22,https://twitter.com/AncientInvsting/status/1693664447594914232#m,"#Nifty 19,393.60 (+83.45)  #Sensex 65,216.09 (+267.43)  FII Sell : - 1,901.10 cr  DII Buy : + 626.25  cr  #HDFCBank #StockToWatch #JioFinancialServices #JioFinancial #BajajFinance #lemontree #AdaniPower #Reliance #stockmarkets #StockMarket #IRFC #FIIs #DIIs #AncientInvesting","Aug 21, 2023 · 4:40 PM UTC",3,0
23,https://twitter.com/prajavani/status/1693663982232752293#m,"ವಿದ್ಯುತ್ ಕಂಬ ಬಿದ್ದು ಉದ್ಯೋಗಿಗೆ ಗಾಯ: ಟಾಟಾ, ರಿಲಯನ್ಸ್ ವಿರುದ್ಧ ದೂರು  #Bengaluru #Tata #Reliance https://www.prajavani.net/district/bengaluru-city/bengaluru-employee-injured-in-falling-electricity-pole-complaint-against-tata-reliance-2449082","Aug 21, 2023 · 4:38 PM UTC",7,0
24,https://twitter.com/MOT_FNO/status/1693663786673258537#m,#Nifty #Nifty50 post market levels performance  Buy and sell both trades gave targets🎯  #Nifty #OptionsTrading #StockMarketindia #RelianceIndustries #Reliance #JioFinancialServices #HDFCBank #GIFTNIFTY,"Aug 21, 2023 · 4:38 PM UTC",0,1
