,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/stoleclip/status/1713696945838186685#m,#リライアンス　#ストールクリップ　#スカーフクリップ　#reliance,"Oct 15, 2023 · 11:22 PM UTC",0,0
1,https://twitter.com/High_Sierra_/status/1713663090837823951#m,"Of course , can't have Americans produce any sort of  #self #Reliance the bankers haven't finished off the the #middle class but boy are they trying desperately","Oct 15, 2023 · 9:08 PM UTC",1,0
2,https://twitter.com/honky_tonk/status/1713654729211842799#m,Already tight.  もう窮屈。  I trust the world and take off an armor which was made by consciousness.  世界を信頼し、意識製の鎧を脱ぐ。 #reliance #OnLine #TheCreation #delight #grace #beauty,"Oct 15, 2023 · 8:35 PM UTC",2,0
3,https://twitter.com/sanjutalk/status/1713646075385618724#m,Scheduled but no time slot ??? What do you understand by schedule?? Scheduled on which date and time ? What about my two complaints which was unattended #mukeshambani #reliance,"Oct 15, 2023 · 8:00 PM UTC",0,1
4,https://twitter.com/AmitkumarD007/status/1713639396191453359#m,@reliancejio very bad network and internet connection. Always problem internet connection and no 4G connection also. Location is pin code 713421. We can expect good internet connection we are lots of money. #Jio #Reliance #5G @TRAI #jionetwork,"Oct 15, 2023 · 7:34 PM UTC",1,1
5,https://twitter.com/JainSahabInvest/status/1713635473623814186#m,"#reliance #relianceindustries “The Rise of Reliance Industries: Rs 70,527 Crore Gain in Market Cap Shakes the Industry!” https://investingwithjainsahab.com/the-rise-of-reliance-industries-rs-70527-crore-gain-in-market-cap-shakes-the-industry/","Oct 15, 2023 · 7:18 PM UTC",2,0
6,https://twitter.com/YashAlone5/status/1713629203747516652#m,#Reliance wait for buy on Deep 2150  #nifty50 #banknifty #sharemarket,"Oct 15, 2023 · 6:53 PM UTC",0,0
7,https://twitter.com/samim980/status/1713624019268997310#m,Not a smart point this is Art Point City- bhagwangola Pin-742135 #Reliance @reliancegroup @reliancejio,"Oct 15, 2023 · 6:32 PM UTC",0,0
8,https://twitter.com/NvdTes/status/1713622464427663384#m,"I think, it is time there is larger awareness of this malaise.  The @anandmahindra #Reliance need to be exposed .","Oct 15, 2023 · 6:26 PM UTC",0,0
9,https://twitter.com/niftystksonly/status/1713616809361023384#m,#Bullish on #ONGC & #Reliance,"Oct 15, 2023 · 6:04 PM UTC",1,0
10,https://twitter.com/ShortCartels/status/1713599458112364635#m,What do you think about tomorrow's Nifty?  16-10-2023    #zeel #ITC #NTPC #reliance #mrf #nifty #banknifty #tatamotors #Britannia #stocktowatch #gnfc #adaniports #coalindia #sail #coalindia #TCS #voltas #godrejconsumer #vedl #tatachem #sbin #crudeoil #crude,"Oct 15, 2023 · 4:55 PM UTC",0,0
11,https://twitter.com/ship_deepsea/status/1713595895139422288#m,The golden time...#Old #oldday #nostalgia #ViralVideos #besttime #India #nokia #Airtel #idea #tatadocomo #Reliance,"Oct 15, 2023 · 4:41 PM UTC",0,0
12,https://twitter.com/Theonempower/status/1713592304928489962#m,It will take maximum 2 to 3 more days for Banknifty to make a strong rebound and lead this rally #hdfcbank #kotakbank #Reliance #IT  Metal also up minimum 15% up said  #nifty50 #banknifty #metal #infy,"Oct 15, 2023 · 4:26 PM UTC",26,3
13,https://twitter.com/sanjutalk/status/1713588490632646710#m,@JioCare Look at the response of Jio care. Engineer visit is scheduled without a date and time available! Never heard schedule without timeline #mukeshambani #Reliance,"Oct 15, 2023 · 4:11 PM UTC",0,1
14,https://twitter.com/the_newsmen/status/1713571566884397121#m,"After #IRDAI rejected #Hinduja Group led #IIHL's proposal to raise funds for the #Reliance Capital acquisition by creating a pledge over the shares of #RelianceGeneralInsurance (#RGIC) and #RelianceNipponLifeInsurance (#RNLIC), https://thenewsmen.co.in/business/irdai-rejection-raises-more-questions-for-hinduja-led-iihl-on-source-of-funds-for-rcap-acquisition/120006","Oct 15, 2023 · 3:04 PM UTC",1,0
15,https://twitter.com/Abhimanyu1305/status/1713567111120126120#m,#चित्रकूट  👉🏾 हमारे क्षेत्र में जिओ की सबसे हाई नेट स्पीट कुछ इसतरह की है।  👉🏾 आपके यहाँ कैसी स्पीड है??  या फिर जिओ यूजर महंगे रिचार्ज का ही आनन्द ले रहे हैं??  @reliancejio @JioCare @_MukeshAmbani #Reliance #Jio,"Oct 15, 2023 · 2:46 PM UTC",54,33
16,https://twitter.com/tanosiisupi_bot/status/1713559098807972037#m,I entrust this body to the stream of Life.  人生の流れに、この身を託す。 #GoingDownstream #Wisdom #UnconditionalLove #reliance #entrust,"Oct 15, 2023 · 2:15 PM UTC",2,0
17,https://twitter.com/CommonInsan/status/1713552396063064351#m,After double top break down on weekly charts.  #Reliance is showing buying on lower levels.  Clear positive candle stick pattern visible on charts.  Ready to give support to #NIFTY.  Follow us for more.  #StockMarket #NiftyBank #Trading #GazaCity #GazzeUnderAttack #SwingTrading,"Oct 15, 2023 · 1:48 PM UTC",4,0
18,https://twitter.com/Abinash25397468/status/1713550467538764262#m,Stock for watch #Reliance ind  RIL can be bought here. Risk reward is quite favourable.,"Oct 15, 2023 · 1:40 PM UTC",3,0
19,https://twitter.com/viplovejhadi3/status/1713550365927633050#m,"My humble request to @reliancejio and @airtelindia  Please, give broadband service in our area because we don't have any good broadband service!!!! Location:- Bhairamgarh, Bijapur, Chhattisgarh (494450) #Reliance #Airtel #Jio","Oct 15, 2023 · 1:40 PM UTC",0,3
20,https://twitter.com/eyebulls22/status/1713548589660824053#m,"What will happen in #StockMarket this entire #week ?? Find it on Telegram: https://t.me/eyebulls  Entire week View Updated , #INDvsPAK #StocksToBuy #Nifty #nifty50 #NiftyBank #niftyOptions #TrendingNow #reliance #Adani #reelsinstagram #reelsvideo #Reels #predict","Oct 15, 2023 · 1:33 PM UTC",1,0
21,https://twitter.com/StockInvesta/status/1713546337109635139#m,#Short Term Calls  Follow @stockinvesta Get updates on https://t.me/stockinvesta #StockMarket #banknifty #StocksToBuy #sharemarket #Reliance #zomato #Zerodha #BREAKOUTSTOCKS #HCLTech #Infosys #Sunday #Weekend #AngelOne #BiggBoss17 #Tatamotors #earthquake #Vikram #ENGvsAFG #CDSL,"Oct 15, 2023 · 1:24 PM UTC",7,0
22,https://twitter.com/MoneycontrolH/status/1713540032290787715#m,"#RelianceIndustries - सेंसेक्स की टॉप 10 में से 6 कंपनियों के मार्केट कैप में बीते हफ्ते 70,527.11 करोड़ रुपये की बढ़ोतरी हुई। इस दौरान सबसे अधिक लाभ में रिलायंस इंडस्ट्रीज रही। जानिए डिटेल-  https://hindi.moneycontrol.com/news/markets/market-capitalization-six-of-the-top-10-companies-of-sensex-increased-by-rs-7052711-crore-ril-1547331.html #companies #investment #capital #equity #share #Reliance","Oct 15, 2023 · 12:59 PM UTC",6,0
23,https://twitter.com/MarketN82084743/status/1713533758161535263#m,Free Algorithm Trading Software Setup step-by step | Quant Finance dotnet https://invidious.lanterne-rouge.info/2qSri2HzXHs?si=ZW2C1yRXTePciWvp via @YouTube #stockmarket #stockstobuy #titan #reliance #algotrading #finvasia #algo #StocksInFocus #Python,"Oct 15, 2023 · 12:34 PM UTC",3,2
24,https://twitter.com/itradebrains/status/1713528997944910311#m,FII Cash & Derivative Statistics Dated 13/10/2023  #nifty #nifty50 #niftyoptions #Niftyfutures #niftyfinance #NIFTYIT #banknifty #NiftyBank #nifty500 #OptionsTrading #optiontrading #optionkipathshala #OptionChain #optionbuying #zerodha #hdfcbank #Reliance #ICICIBank #ICICI #sbin,"Oct 15, 2023 · 12:15 PM UTC",0,0
25,https://twitter.com/wearewithyouct/status/1713528400214941751#m,#WAY #WAYCT #ProjectScholarships #Reliance #Foundation,"Oct 15, 2023 · 12:13 PM UTC",0,0
26,https://twitter.com/midcapnifty/status/1713524871349895268#m,#CRUDEOIL 170 TO 240📈📈  #GOKUL 39 TO 45📈📈 #PFC 6.7 TO 9.7📈📈 #BANKNIFTY 50 TO 70📈📈 #CRUDEOIL 6945 TO 7045📈📈  #RECLTD 8.6 TO 11.2📈📈 #MCDOWELL 17 TO 24📈📈 #NCCLTD 150 TO 165📈📈 #VERTOZ 300 TO 339📈📈 #PVR 32 TO 45📈📈 #RELIANCE 18 TO 14 (-4)📈📈 #JUBLFOOD 14 TO 18📈📈,"Oct 15, 2023 · 11:58 AM UTC",0,1
27,https://twitter.com/News360Telugu/status/1713520092024103350#m,మళ్లీ ముకేశ్‌ నంబర్‌వన్‌.. ఆస్తి ఎంతంటే  #mukhesh #reliance #mukheshambani #hindenburgh #hcl #shvnadar #Esavithrizindal #kumarmangalambirla #shortvideos,"Oct 15, 2023 · 11:40 AM UTC",0,0
28,https://twitter.com/KshkVivek/status/1713494183443415439#m,#Reliance #Relianceretail #resQ #Reliancedigital  The service is simply pathetic and most annoying thing is that no body even cares. I had placed the request for RO servicing as filters need to be changed.,"Oct 15, 2023 · 9:57 AM UTC",0,1
29,https://twitter.com/AsianetNewsSN/status/1713485482728837280#m,ಅಂಬಾನಿ ಕುಟುಂಬದ ಸದಸ್ಯ ಈಗ ಬರೋಬ್ಬರಿ 23 ಕೋಟಿಯ ಸಾಲಗಾರ!  #anilambani #ambanifamily #mukeshambani #debt #reliance #reliancecommunication #sharemarketindia https://kannada.asianetnews.com/gallery/business/anil-ambanis-rs-23-000-crore-firm-in-big-trouble-share-price-plunges-below-rs-2-amid-billion-dollar-debt-vin-s2kci0,"Oct 15, 2023 · 9:22 AM UTC",3,0
30,https://twitter.com/Sibivenkatesh_S/status/1713480502508917231#m,"6. Infosys (Infy)- ₹620,648 Crores  7. ITC LTD- ₹554,332 Crores  8. State Bank Ltd- ₹527,980 Crores  9. Bharti Airtel Ltd- ₹541,679 Crore  10. Bajaj Finance - ₹489,582  Source: Business Insider  Date: 10 October 2023(17:55 IST)  #marketcap #itc #Airtel #reliance #sbi","Oct 15, 2023 · 9:02 AM UTC",5,1
31,https://twitter.com/PABAT_Academy/status/1713472968112898062#m,#Nifty might manifest #buying  #pressure near 19693.65  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 15, 2023 · 8:32 AM UTC",2,0
32,https://twitter.com/PABAT_Academy/status/1713471657367806165#m,#Suntv might manifest #buying  #pressure near 625.05  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 15, 2023 · 8:27 AM UTC",3,0
33,https://twitter.com/PABAT_Academy/status/1713470875331330443#m,#M&M might manifest #buying  #pressure near 1540.90  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 15, 2023 · 8:24 AM UTC",2,0
34,https://twitter.com/PABAT_Academy/status/1713470549652029950#m,#M&M might manifest #selling  #pressure near 1589.50  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 15, 2023 · 8:23 AM UTC",1,0
35,https://twitter.com/PABAT_Academy/status/1713470003058749618#m,#Torntpower might manifest #selling  #pressure near 741.50  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 15, 2023 · 8:20 AM UTC",3,0
36,https://twitter.com/PABAT_Academy/status/1713468600802333002#m,#Grasim might manifest #buying #pressure near 1967.20 & 1922.25  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 15, 2023 · 8:15 AM UTC",2,0
37,https://twitter.com/PABAT_Academy/status/1713468078082707513#m,#Grasim might manifest #selling  #pressure near 1992.05  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 15, 2023 · 8:13 AM UTC",1,0
38,https://twitter.com/PABAT_Academy/status/1713467719109239000#m,#Colpal might manifest #selling #pressure near 2050.40  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 15, 2023 · 8:11 AM UTC",2,0
39,https://twitter.com/PABAT_Academy/status/1713467200567484549#m,#Colpal might manifest #buying #pressure near 2012.80  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 15, 2023 · 8:09 AM UTC",1,0
40,https://twitter.com/Anit_Bose/status/1713460214450868380#m,#Reliance #SwingTrading,"Oct 15, 2023 · 7:42 AM UTC",1,0
41,https://twitter.com/keshwani_aryan/status/1713446416641847683#m,#Nifty & #NiftyBank weekly analysis & important levels to watch for the coming week.  Also check 13-Oct F&O OI changes post.  #nifty50 #StocksToBuy #banknifty #Infosys #Reliance #StockToWatch #TCS #Nifty #stockmarkets #StockMarketindia #HDFCBank #StocksToBuy #nseindia #GIFTNIFTY,"Oct 15, 2023 · 6:47 AM UTC",1,0
42,https://twitter.com/keshwani_aryan/status/1713444305812218213#m,Participant wise F&O Activity on 13-Oct-23.  Read the detailed F&O position change analysis as attached below 👇.  #nifty50 #StocksToBuy #banknifty #Infosys #Reliance #StockToWatch #TCS #Nifty #stockmarkets #NiftyBank #StockMarketindia #HDFCBank #StocksToBuy #nseindia #GIFTNIFTY,"Oct 15, 2023 · 6:38 AM UTC",2,0
43,https://twitter.com/News18Kerala/status/1713438230698450961#m,2036 ലെ ഒളിംപിക്സിന് വേദിയൊരുക്കാൻ ഇന്ത്യയ്ക്ക് അഭിമാനമെന്ന് പ്രധാനമന്ത്രി. ശ്രദ്ധയൂന്നേണ്ടത് സ്പോർട്സിലെന്ന്  Nitha Ambani  #reliance #ioc #ovep #RelianceFoundation #nitaambani,"Oct 15, 2023 · 6:14 AM UTC",2,0
44,https://twitter.com/GroStocks/status/1713424243575472211#m,"Here's the best Large Cap Stocks, we've come up with this as markets are highly volatile  Read carefully that every key trigger point mentioned which drives  👉https://grostocks.com/large-cap-stocks-in-india-to-invest-now/ #grostocks #largecapstocks #reliance #hdfc #axis #IsrealPalestineconflict #rvnl #vi #nifty #bn","Oct 15, 2023 · 5:19 AM UTC",1,0
45,https://twitter.com/arunsathi/status/1713423878863909326#m,"@reliancejio @JioCare लुटेरा कंपनी जियो। गंगा जी बोल के नाला में डुबो दिया। 5G का यह हाल है। 2G से भी बेकार। अंबानी ऐसे लूट कर राजा बना दुनिया का। बरबीघा, शेखपुरा, बिहार #Reliance @Ambani","Oct 15, 2023 · 5:17 AM UTC",1,1
46,https://twitter.com/tanosiisupi_bot/status/1713423203388035374#m,I wish for the meaning to my life. And this road is me.  僕は人生に意味を求める。 そして、この道は私。  I entrust my future to Soul and just advance.  未来をわが魂に委ね、ただ進む。  RP @xetra_a #courage #entrust #path #reliance,"Oct 15, 2023 · 5:15 AM UTC",3,0
47,https://twitter.com/OnlyVimal_India/status/1713411879916482578#m,"Navratri brings the vibrant fabric of dance and celebration, so get ready to groove in style with Only Vimal. #Reliance #RelianceIndustries #OnlyVimal #Navratri #9DaysOfColour","Oct 15, 2023 · 4:30 AM UTC",7,0
48,https://twitter.com/GeorgiaGullini/status/1713411878590824573#m,Elevate your style with our fine suiting fabrics and celebrate the elegance of tradition. Happy Navratri! #Reliance #RelianceIndustries #GeorgiaGullini #Navratri #9DayOfColour,"Oct 15, 2023 · 4:30 AM UTC",2,0
49,https://twitter.com/TradingMarvel/status/1713388983869481057#m,"Top MF buying stocks in aug & Sep. month ✅  ✍️#HDFCBank, #Reliance Industries and #ICICIBank remained among the top mutual fund (MF) buys for the second consecutive month in September.   MFs deployed a net of Rs 15,000 crore into these stocks during the two-month period (August-September).  ✍️#MarutiSuzuki , Zomato, #ITC and #Tatamotors are other stocks that have seen continued buying interest from MFs.","Oct 15, 2023 · 2:59 AM UTC",6,0
50,https://twitter.com/PABAT_Academy/status/1713379623629971966#m,#Navratri #Navratri2023 #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 15, 2023 · 2:21 AM UTC",1,0
