,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/ScholarTrading/status/1687954952130621440#m,#Price Action Analysis  1- #Banknifty  2- #Nifty  3- #Reliance  4- #Hdfcbank   Plan your trade! Follow us for daily price action analysis.  @kuttrapali26 @chartmojo @caniravkaria #StocksToBuy #StockMarket,"Aug 5, 2023 · 10:33 PM UTC",65,4
1,https://twitter.com/pard33pkumar/status/1687933091623612416#m,🚨 Reliance Jio Bharat Phone  • Price - ₹999 • 4G Supported • UPI Payments Enabled • Access JioCinema & JioSaavan • Inbuilt Camera & Flashlight • Unlimited Calls & Data (₹123/Month)  #Reliance #jio #Smartphones #NewIndia #India #ElvishYadav #PoojaBhatt,"Aug 5, 2023 · 9:06 PM UTC",0,1
2,https://twitter.com/PerdurablyH/status/1687913874815676416#m,I was trying to get a milk packet costing Rs 23 in B'lore at 11:30 pm since Chai craving occur at any time.. The delivery charge was Rs 253! Shame on you @DunzoIt #dunzonightcharges #quickcommerceplatforms #Reliance,"Aug 5, 2023 · 7:50 PM UTC",0,0
3,https://twitter.com/BrandsOye/status/1687905942170640384#m,Caught My Eye While Walking Through the Crowded Hyderabad Airport – User Reaction of Social Media after seeing A Can of CAMPA COLA  https://brandsoye.com/consumer-speak-food-cooking-india-caught-my-eye-while-walking-through-the-crowded-hyderabad-airport-user-reaction-of-social-media-after-seeing-a-can-of-campa-cola/ #CampaCola #Reliance #SocialMedia #MukeshAmbani #Coke #Pepsi #DelhiNCR #Mumbai,"Aug 5, 2023 · 7:18 PM UTC",0,0
4,https://twitter.com/AathiAnura/status/1687897318639710208#m,When the product is free then you are the product. Making every Indian a product of #jio & #reliance. In a way #Ambani is looking at new ways to multiply money. India growth is not only the top 1% growth. It’s about all the targeted 25 crore people should grow.,"Aug 5, 2023 · 6:44 PM UTC",1,0
5,https://twitter.com/NiharDhakan/status/1687896827880972288#m,#surat में मेरे घर के सामने ही 50 मीटर की दूरी पर @reliancejio का टावर है। #SPEED देखलो! विश्वास नही हो रहा ना! @JioCare #Jio_Ghatiya_Services #JioBook #Reliance #GujaratiNews,"Aug 5, 2023 · 6:42 PM UTC",0,1
6,https://twitter.com/AhirKrushik/status/1687876141745594368#m,Head & Shoulders on #RELIANCE (Daily Timeframe)  A break of 2460 can bring it back to below rising trendline !!  (Fall in Big Daddy will not be good for #NIFTY ),"Aug 5, 2023 · 5:20 PM UTC",0,0
7,https://twitter.com/ashoksharma81/status/1687871256652369921#m,Stock to Buy 🤝  #Reliance #multibagger #HiddenGems #SHIB #Pride2023 #shiba #GIFTNIFTY,"Aug 5, 2023 · 5:00 PM UTC",1,2
8,https://twitter.com/AsianetNewsTM/status/1687870154162704384#m,Jio Plan : 30 நாட்களுக்கு அன்லிமிடெட் இன்டர்நெட் இலவசம்.. ஜியோ நிறுவனம் அதிரடி - முழு விபரம் இதோ !! #jio #Reliance #internet #recharge #tech tamil.asianetnews.com/galler…,"Aug 5, 2023 · 4:56 PM UTC",3,0
9,https://twitter.com/Tinkusagarwale/status/1687849708008402944#m,हमारी सरकारें ही प्राइवेट कम्पनीज़ को जानता का खून चूसने का मौक़ा देती है । हमारे देश में #Airtel और #Reliance के अलावा ऑप्शन नहीं है । @PMOIndia,"Aug 5, 2023 · 3:35 PM UTC",0,0
10,https://twitter.com/plunge_media/status/1687839349969387521#m,"Part 2/2  Isha Ambani's retail brainchild, AZORTE is Reliance's Indian alternative to H&M and ZARA but can it outshine these global giants on Indian soil?   #azorte #retail #fashion #reliance #ishaAmbani #business #plungemedia #news","Aug 5, 2023 · 2:53 PM UTC",0,0
11,https://twitter.com/plunge_media/status/1687838962042458112#m,"Part 1/2 Isha Ambani's retail brainchild, AZORTE is Reliance's Indian alternative to H&M and ZARA but can it outshine these global giants on Indian soil?   #azorte #retail #fashion #reliance #ishaAmbani #business #plungemedia #news","Aug 5, 2023 · 2:52 PM UTC",1,0
12,https://twitter.com/Pratik2358/status/1687836979420172289#m,3) #Reliance after a sideways move from past 3 weeks  And a rejection to cover gap  Ready to kiss fresh 52 week high   Strong long charts,"Aug 5, 2023 · 2:44 PM UTC",0,0
13,https://twitter.com/Pratik2358/status/1687836300932759552#m,3) #Reliance after a sideways move from past 3 weeks  And a rejection to cover gap  Ready to kiss fresh 52 week high   #Strong long charts   #ChartArt,"Aug 5, 2023 · 2:41 PM UTC",0,0
14,https://twitter.com/AndyHayMusic/status/1687836229298016256#m,UK imports 95% of its food. Next time a farmer tells you to get off the  land. Tell them your making use of dead land. #UK #food #Reliance #farmland,"Aug 5, 2023 · 2:41 PM UTC",0,0
15,https://twitter.com/biswalsk22/status/1687835563255369728#m,#Reliance weekly outside bar. Support kicking in at 20WMA,"Aug 5, 2023 · 2:38 PM UTC",0,1
16,https://twitter.com/MSP_Tweetz/status/1687825847259156480#m,Government explores 'direct-to-mobile' tech for live TV on phone without internet  Negative for Jio & Airtel.. #RIL #Reliance #OTT #Airtel #Jio #Bharti https://m.economictimes.com/industry/telecom/telecom-news/government-explores-live-tv-on-phone-without-internet/articleshow/102438232.cms,"Aug 5, 2023 · 2:00 PM UTC",1,0
17,https://twitter.com/eyebulls22/status/1687822396303323136#m,"Wanna know how Stock Market will be coming Week,  join us on telegram to know the #Views #stockmarketnews #Nifty #banknifty #sensex #Equity #index #CHARTS #patterns #artificalintelligence #ArtificialIntelligence #Bulls #Bears #AdaniGroup #Reliance #Reliancejio #jio #JioCinema","Aug 5, 2023 · 1:46 PM UTC",0,1
18,https://twitter.com/AndInnovators/status/1687818164518670336#m,Breakout stocks #reliance #mukeshambani #ambani #jio #reliancejio #india #dhirubhaiambani #akashambani #nitaambani #ishaambani #anantambani #antilia #shlokamehta #ambaniwedding #kokilabenambani #radhikamerchant #reliancefoundation #ambanifamily #neetaambani #akustoletheshlo #nif,"Aug 5, 2023 · 1:29 PM UTC",2,1
19,https://twitter.com/in_theprocessor/status/1687815875624345600#m,"#india acts to reduce #reliance on Chinese electronics, imports drop: $5.33B (2022-23) vs. $7.37B (2021-22) for laptops, $553M (last fiscal) vs. $583.8M (2021-22) for certain data processing machines.  Follow @in_theprocessor for Governance, Bureaucracy & Public Policy related updates and news.  @FinMinIndia @moc_india @makeinindia @pibindia @techinasia #electronics #import #IndianEconomy #TechInnovation #chinatrade","Aug 5, 2023 · 1:20 PM UTC",0,1
20,https://twitter.com/NavjotChaudhar3/status/1687810884117422080#m,Check out my #RELIANCE analysis on @TradingView: https://www.tradingview.com/x/aA91TQpy/   Reliance target for tomorrow is 2538..   [NOTE:- Reliance can give fake breakout of this trendline. Be safe at 2538 It can reverse from 2538(PRZ)],"Aug 5, 2023 · 1:00 PM UTC",0,1
21,https://twitter.com/piyushjaiswa/status/1687805133449568256#m,"@JioCare  If you want to make your life ""HELL"" then pls. port your mobile number or purchase JIO sim.  Last 20 days, no solution of network issues, 90% Call drop or no voice issue & other issues. Call Success rate 1% #India #reliance  Hail to Ambanies","Aug 5, 2023 · 12:37 PM UTC",0,1
22,https://twitter.com/thesnopx/status/1687804572180561920#m,#RELIANCE bull flag can breakout here! Break level is 2530 Can consolidate inside for another good 3-4 days,"Aug 5, 2023 · 12:35 PM UTC",20,2
23,https://twitter.com/MOT_FNO/status/1687784227419643904#m,"📊#FIIs /#DIIs activity 4th Aug, Fri 📊  CASH 📉   FNO💹   Options: Bullish 📈 Futures: Bullish 📈   #giftnifty #expiry #banknifty #nifty #zerodha #finnifty #niftybank #optiontrading #optionbuying #niftyoptions #bankniftyoptions #optionselling #optionstrading #reliance #BTST","Aug 5, 2023 · 11:14 AM UTC",2,1
24,https://twitter.com/AsianetNewsSN/status/1687760578461487104#m,Ambani vs Tata ನಡುವೆ ಹೆಚ್ತಿದೆ ಪೈಪೋಟಿ: ವಿವಿಧ ಕ್ಷೇತ್ರಗಳಲ್ಲಿ ಪರಸ್ಪರ ಸ್ಪರ್ಧಿಸುತ್ತಿರುವ ಬ್ರ್ಯಾಂಡ್‌ಗಳ ಪಟ್ಟಿ ಹೀಗಿದೆ.. #ratantata #mukeshambani #brands #tata #reliance #businessnews #kannadanews https://kannada.asianetnews.com/business/checkout-a-list-of-brands-competing-with-each-other-in-different-sectors-ash-ryww0u,"Aug 5, 2023 · 9:40 AM UTC",2,0
25,https://twitter.com/SwiftnliftM/status/1687753599416455168#m,"SBI is seeking to resolve debt issues with Mumbai Metro One, even as it has initiated insolvency proceedings against operator of Mumbai's first metro line between Ghatkopar and Versova, BQ Prime reported.  #sbi #mumbaimetro #debt #jointventure #reliance #metro #MetroRail","Aug 5, 2023 · 9:13 AM UTC",1,0
26,https://twitter.com/Yash_trader/status/1687745183398465536#m,"Weekly Profit Update👇🏻 Impressive gains continue, maximizing returns for our valued clients.  TOTAL PROFIT: ₹ 1,17,550/-💰💰    GAIN 117% RETURN IN THIS WEEK  #profinserv #banknifty #nifty50 #intraday #options #reliance #profit #weeklyprofit #SBIN","Aug 5, 2023 · 8:39 AM UTC",2,2
27,https://twitter.com/TheFederal_News/status/1687742740505960449#m,"#India’s move to ban the import of certain electronics, including laptops, tablets, personal computers, and selected other devices, is an assertive bid to boost domestic manufacturing firms like #Reliance and other Indian companies.  https://thefederal.com/business/laptop-import-ban-road-to-self-reliance-paved-with-policy-pitfalls/ #LaptopBan","Aug 5, 2023 · 8:30 AM UTC",0,1
28,https://twitter.com/rx_nehal/status/1687735061112823808#m,"#reliance #jio announced that a now own laptop for users.... really it's a big time for india produced their own electronic things....to be started now 😎🆒  It's price is approximately 20,000 indian rupee.... #MakeInIndia #mukeshAmbani #Laptop","Aug 5, 2023 · 7:59 AM UTC",1,0
29,https://twitter.com/manishgehani/status/1687733879195508737#m,"@reliancejio so do you reckon it's not been 2 months since the migration, in April?  #cheat #complaint #people #poorservice #CustomerService #formalcomplaint #Pune #India #Reliance #Jio","Aug 5, 2023 · 7:54 AM UTC",0,1
