,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/marilynandsarah/status/1721663787793608882#m,"Behold, I am with you and will keep you wherever you go, and will bring you back to this land; for I will not leave you until I have done what I have promised you. Genesis 28:15 #Reliance","Nov 6, 2023 · 11:00 PM UTC",33,0
1,https://twitter.com/marilynandsarah/status/1721633614557741122#m,"For I am not ashamed of the gospel, for it is the power of God for salvation to everyone who believes, to the Jew first and also to the Greek. Romans 1:16 #Reliance","Nov 6, 2023 · 9:00 PM UTC",51,10
2,https://twitter.com/ENERZA_/status/1721608135914500524#m,"How many electrical applicances did you use today? How many appliances did you use this weekend? How reliant were you on them? ENERZA recognizes that, and is working toward a future free of power outages.  #sustainable #Reliance #GRID #poweroutage","Nov 6, 2023 · 7:19 PM UTC",1,0
3,https://twitter.com/GreenSkyTrading/status/1721588941755929065#m,If Nifty takes out 19520 then 19850 next stop. Heavyweight Large cap Stocks at STRONG SUPPORT followed by good price action. #nifty #largecap #banknifty #kotakbank #hdfcbank #infosys #tcs #sbin #nifty #Niftyauto #niftyenergy #reliance stocks and sectors to focus on.,"Nov 6, 2023 · 6:02 PM UTC",0,0
4,https://twitter.com/PABAT_Academy/status/1721578545271476243#m,#Bataindia might manifest #buying #pressure near 1542.10  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 6, 2023 · 5:21 PM UTC",2,0
5,https://twitter.com/PABAT_Academy/status/1721578023109972364#m,#Pidilitind might manifest #buying #pressure near 2409.65  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 6, 2023 · 5:19 PM UTC",1,0
6,https://twitter.com/financialsarthi/status/1721577413887627625#m,#niftyenergy  Chart showing bo   Can look into constituents  #ioc #ongc #bpcl #tatapower #reliance #coalindia #ntpc @KA_charts @Stocki_zen   Join us https://t.me/financialsarthis,"Nov 6, 2023 · 5:16 PM UTC",30,2
7,https://twitter.com/PABAT_Academy/status/1721576811501699560#m,#Bluedart might manifest #buying #pressure near 6481.35  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 6, 2023 · 5:14 PM UTC",1,0
8,https://twitter.com/PABAT_Academy/status/1721574828346626309#m,#Armanfin might manifest #buying #pressure near 2135.10  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 6, 2023 · 5:06 PM UTC",1,0
9,https://twitter.com/PABAT_Academy/status/1721574476780114060#m,#Voltas might manifest #buying #pressure near 825.00  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 6, 2023 · 5:05 PM UTC",1,0
10,https://twitter.com/PABAT_Academy/status/1721573699294581180#m,#Colpal hit a high of 2124.45 and was advised to be bought at 2092.70. 👍👍👍👍👍  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 6, 2023 · 5:02 PM UTC",1,0
11,https://twitter.com/PABAT_Academy/status/1721573282896626080#m,#Hondapower hit a high of 2885.60 and was advised to be bought at 2878.40. 👍👍👍👍👍  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Nov 6, 2023 · 5:00 PM UTC",1,0
12,https://twitter.com/ashoksharma81/status/1721570959138938979#m,Be Prepared for a Thunderous Tuesday 💥  Any Query: WhatsApp : 9437024967  #intradaytrading #mrpl #GIFTNIFTY #trading #nifty #banknifty #adani #zomato #Indiabulls #idfcfirstbank #Reliance #hdfcbank #icicibank #mcx #HappyBirthdayKohli #INDvSA #INDvsSA #mondaymorning #SBI #zerodha,"Nov 6, 2023 · 4:51 PM UTC",0,1
13,https://twitter.com/AncientInvsting/status/1721568133868073437#m,"#Nifty 19,411.75 (+181.15)  #Sensex 64,958.69 (+594.91)  FII Sell : - 549.37 cr  DII Buy : + 595.70  cr  #CDSL #MamaearthIPO #StockMarketindia #DIIs #midcap #stockmarkets #Reliance #stockstowatch #StocksToTrade #Zomato #FIIs #AncientInvesting","Nov 6, 2023 · 4:40 PM UTC",0,0
14,https://twitter.com/shishupaul02/status/1721565989056163924#m,#Unplanned work #21 in #Chandigarh #reliance https://inv.tux.pizza/nMIx6UdT0fk?si=L4tcjFke87PKD9Cg via @YouTube.  Just once watch and decide who is responsible for this in #Chandigarh @MCChandigarh @gupta_anup @Anindit78972609 @chandigarh_admn @JagbaniOnline,"Nov 6, 2023 · 4:31 PM UTC",0,0
15,https://twitter.com/lankasrinetwork/status/1721558279686439365#m,"இனி உங்கள் காரை யாராலும் திருட முடியாது., ரிலையன்ஸ் வெளியிட்டுள்ள புதிய ட்ரெக்கிங் டிவைஸ்  #Reliance #MukeshAmbani #jiomotive #Lankasri #LankasriNews https://news.lankasri.com/article/reliance-jiomotive-real-time-car-location-tracker-1699285992","Nov 6, 2023 · 4:00 PM UTC",1,0
