,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/ManojSasikumar3/status/1710442029333746115#m,@moneycontrolcom Purchased Pro subscription to avoid ads but always greeted by Fixed Deposit Ads each time app is opened. Not acceptable 😒 😡 #moneycontrol #Reliance,"Oct 6, 2023 · 11:48 PM UTC",0,0
1,https://twitter.com/iHarishBhardwaj/status/1710426950563762556#m,"For #reliance, stepping into the business is equal to acquiring other brands & killing their business.   Paise ki maya hai! 🧐","Oct 6, 2023 · 10:48 PM UTC",0,0
2,https://twitter.com/aoiventures/status/1710424226010898891#m,"#Reliance Industries Ltd: ADIA to invest ₹4,966.80 Crore (0.59% stake) in Reliance Retail Ventures Ltd at an Equity Value of ₹8.381 Lakh Crore","Oct 6, 2023 · 10:38 PM UTC",2,0
3,https://twitter.com/indiablooms/status/1710397660388364416#m,"ADIA to invest Rs 4,966.80 cr in Mukesh Ambani's Reliance Retail Ventures | Indiablooms - First Portal on Digital News Management https://www.indiablooms.com/finance-details/19217/adia-to-invest-rs-4-966-80-cr-in-mukesh-ambani-s-reliance-retail-ventures.html #Reliance, #RelianceRetail, #RRVL, #MukeshAmbani, #AbuDhabiInvestmentAuthority","Oct 6, 2023 · 8:52 PM UTC",0,0
4,https://twitter.com/businessupturn/status/1710365027331445090#m,"ADIA commits ₹4,966.80 crore investment in Reliance Retail Ventures Limited #ADIA #AmbaniFamily #Reliance https://www.businessupturn.com/money/funding/adia-commits-₹4966-80-crore-investment-in-reliance-retail-ventures-limited/","Oct 6, 2023 · 6:42 PM UTC",0,0
5,https://twitter.com/InstituteP17850/status/1710363230714126614#m,#RupertMurdoch after pushing Right Wing Conservative agenda for 3 decades in India (like in US/UK/Aus) is likely to sell #DisneyPlus/#Hotstar/#StarTV to either #Reliance/#Ambani or #Adani so that the 'cause' gets furthered even w/o #FoxNews direct support. https://www.bloomberg.com/news/articles/2023-10-06/disney-said-to-be-in-talks-with-adani-sun-to-sell-india-assets,"Oct 6, 2023 · 6:35 PM UTC",0,0
6,https://twitter.com/ritikmodani/status/1710352972197335264#m,I was thinking that  If HDFC or SBI bank reject mukesh ambani’s (mota bhai) credit card application due to low cibil score then What will be Mukesh Ambani's reaction ?  #Reliance #MukeshAmbani #hdfcbank #sbi,"Oct 6, 2023 · 5:55 PM UTC",2,0
7,https://twitter.com/PABAT_Academy/status/1710349063680655742#m,#Auropharma hit a low of 882.30 and was advised to be sell at 891.40. 👍👍👍👍👍  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 6, 2023 · 5:39 PM UTC",1,0
8,https://twitter.com/PABAT_Academy/status/1710347346364809417#m,#Amber hit a low of 2895.00 and was advised to be sell at 2978.20. 👍👍👍👍👍  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 6, 2023 · 5:32 PM UTC",1,0
9,https://twitter.com/PABAT_Academy/status/1710346648315125985#m,#Cipla hit a low of 1160.45 and was advised to be sell at 1179.35. 👍👍👍👍👍  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 6, 2023 · 5:29 PM UTC",1,0
10,https://twitter.com/rsgtrader/status/1710345364170068356#m,Latest jobs across Globe. Follow #hiring #recruitment #new #jobs #trending #follow #facebook #followers #work #male #female #uaejobs #walkininterview #reliance #sales #customerservice #bangaluru #hydrabad #bangalore #jewellery #south #optomestrist #eyewear #gangareyenation #pune,"Oct 6, 2023 · 5:24 PM UTC",2,0
11,https://twitter.com/EasternEye/status/1710341488914132999#m,Reliance buys Superdry’s licence for south Asia Read more-https://www.easterneye.biz/reliance-buys-superdrys-licence-for-south-asia/ #RelianceSuperdryDeal #Reliance #Superdry #Retail #FashionIndustry #RevenueDecline #FastFashion #OnlineRetail #Competition #BusinessNews,"Oct 6, 2023 · 5:09 PM UTC",0,0
12,https://twitter.com/TheWeekLive/status/1710340779733106691#m,"Abu Dhabi Investment Authority to invest Rs 4,966 crore in #Reliance Retail #ADIA https://www.theweek.in/news/biz-tech/2023/10/06/abu-dhabi-investment-authority-to-invest-rs-4966-crore-in-reliance-retail.html https://www.theweek.in/news/biz-tech/2023/10/06/abu-dhabi-investment-authority-to-invest-rs-4966-crore-in-reliance-retail.html","Oct 6, 2023 · 5:06 PM UTC",1,0
