,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/PABAT_Academy/status/1735037760812277797#m,#Godrejcp hit a high of 1049.70 and was advised to be bought at 1021.55. 👍👍👍👍👍  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Dec 13, 2023 · 8:43 PM UTC",1,0
1,https://twitter.com/PABAT_Academy/status/1735037201376010277#m,#Titan hit a high of 3609.75 and was advised to be bought at 3559.55. 👍👍👍👍👍  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Dec 13, 2023 · 8:41 PM UTC",1,0
2,https://twitter.com/PABAT_Academy/status/1735036870365733091#m,#Naukari hit a high of 4834.30 and was advised to be bought at 4723.80. 👍👍👍👍👍  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Dec 13, 2023 · 8:39 PM UTC",1,0
3,https://twitter.com/RelianceHIE/status/1735011709721739749#m,Reliance ensures your data safety in Health Information Exchanges (HIEs). Only authorized providers access patient information through stringent security protocols. Your information is secure and accessible when needed. Learn more: https://zurl.co/voqt #Reliance #HIE,"Dec 13, 2023 · 7:00 PM UTC",1,0
4,https://twitter.com/ShilpaP51944666/status/1735006697159282734#m,During my professional life in 90s I used to wear Sarees everyday but as time changed preferences changed to Indian dresses &  indowestern combinations.  But with #NewYear I want to go back wearing my Sarees atleast once a week 😍  #OnlyVimal #Reliance #RelianceIndustries,"Dec 13, 2023 · 6:40 PM UTC",0,0
5,https://twitter.com/DeccanHerald/status/1735004247240905201#m,"A possible merger would create one of India's biggest entertainment empires, setting it in competition with TV players like Zee Entertainment and Sony and streaming giants such as Netflix and Amazon Prime.  #Disney #Reliance https://www.deccanherald.com/business/disney-reliance-plan-london-meeting-for-india-media-merger-talks-2809715","Dec 13, 2023 · 6:30 PM UTC",0,0
6,https://twitter.com/merlin8thomas/status/1734995800479125707#m,@GeorgiaGullini b. Wearing socks with sandals 👡 #ContestAlert #SocksRulesContest #Reliance #RelianceIndustries #GeorgiaGullini #Contest2023 @a0kash73 @03Aakansha @cp_0007 @diksha0708 @merinvarghs,"Dec 13, 2023 · 5:56 PM UTC",1,0
7,https://twitter.com/sbn_co/status/1734995589677609452#m,Nifty - Open Interest Analysis - 13 Dec'23  #sensibull #Nifty #ADANIENT #ASIANPAINT #BAJAJFINSV #BHARTIARTL #BPCL #BRITANNIA #HCLTECH #HDFCBANK #HEROMOTOCO #HINDUNILVR #INFY #ITC #LT #MARUTI #NESTLEIND #NTPC #ONGC #POWERGRID #RELIANCE #SUNPHARMA #TATACONSUM #TATAMOTORS #TATASTEEL,"Dec 13, 2023 · 5:55 PM UTC",0,0
8,https://twitter.com/sbn_co/status/1734994700552360337#m,Nifty - Technical Analysis - 14 Dec '23  #Nifty #ADANIENT #ASIANPAINT #BAJAJFINSV #BHARTIARTL #BPCL #BRITANNIA #HCLTECH #HDFCBANK #HEROMOTOCO #HINDUNILVR #INFY #ITC #LT #MARUTI #NESTLEIND #NTPC #ONGC #POWERGRID #RELIANCE #SUNPHARMA #TATACONSUM #TATAMOTORS #TATASTEEL #TCS #TECHM,"Dec 13, 2023 · 5:52 PM UTC",0,0
9,https://twitter.com/sbn_co/status/1734992626670260661#m,Outstanding OI of FII in Index options  #NSE #BSE #MSEI #sensex #Nifty #ADANIENT #ASIANPAINT #BAJAJFINSV #BHARTIARTL #BPCL #BRITANNIA #HCLTECH #HDFCBANK #HEROMOTOCO #HINDUNILVR #INFY #ITC #LT #MARUTI #NESTLEIND #NTPC #ONGC #POWERGRID #RELIANCE #SUNPHARMA,"Dec 13, 2023 · 5:44 PM UTC",0,0
