,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/stoleclip/status/1714429496831701491#m,日ごとに肌寒さを感じる秋に最適な付け襟風アレンジ。 片リボンなら可愛くなり過ぎず、さりげなく装えます。 (スカーフサイズ90×90cm) ＃リライアンス　#ストールクリップ　#スカーフクリップ　#reliance https://instagram.com/reliance_stoleclip?igshid=NGVhN2U2NjQ0Yg%3D%3D&utm_source=qr,"Oct 17, 2023 · 11:53 PM UTC",0,0
1,https://twitter.com/managing_stocks/status/1714375639317581924#m,"The Indian government announced a cut in windfall tax on petroleum crude, ATF (aviation turbine fuel) and diesel. #StocksInFocus #Reliance #ONGC #Windfall #taxcut #crude #stockmarkets #investing","Oct 17, 2023 · 8:19 PM UTC",0,0
2,https://twitter.com/tradingwithps/status/1714353181151674590#m,"#GODREJPROP Godrej Properties Ltd  CMP                1707  Tgt                   2100,2500,3000  ADD MORE  1500  SL                    1250(WCB)  #stockstowatch #stocksinfocus #stockstotrade #stockstobuy #smallcap #microcap #BreakoutSoon #breakout #Reliance   Radhe Krishna ❤️❤️","Oct 17, 2023 · 6:50 PM UTC",4,0
3,https://twitter.com/TraderchainDAO/status/1714340506694463793#m,"#Investors should be careful when investing in #Reliance, #AvenueSupermarts, & #RITES in the short-term, due to the potential for a worsening #geopolitical crisis. It's best to #hedge long positions to protect investments. #stocks #stockmarket #investment advice","Oct 17, 2023 · 6:00 PM UTC",0,0
4,https://twitter.com/PABAT_Academy/status/1714338098627428484#m,#Awcl might manifest #buying #pressure near 400.15  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 17, 2023 · 5:50 PM UTC",1,0
5,https://twitter.com/PABAT_Academy/status/1714337366985543857#m,#Beml might manifest #buying #pressure near 2349.40  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 17, 2023 · 5:47 PM UTC",2,0
6,https://twitter.com/PABAT_Academy/status/1714336636929261684#m,#Pidilitind might manifest #buying #pressure near 2377.50  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 17, 2023 · 5:44 PM UTC",1,0
7,https://twitter.com/PABAT_Academy/status/1714336373766045715#m,#Pidilitind might manifest #selling #pressure near 2456.30 & 2479.40  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 17, 2023 · 5:43 PM UTC",1,0
8,https://twitter.com/PABAT_Academy/status/1714335644082966594#m,#Lalpathlab might manifest #selling #pressure near 2600.40  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 17, 2023 · 5:40 PM UTC",1,0
9,https://twitter.com/PABAT_Academy/status/1714335025100177632#m,#Lalpathlab might manifest #buying #pressure near 2505.40  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 17, 2023 · 5:38 PM UTC",1,0
10,https://twitter.com/PABAT_Academy/status/1714334129767268830#m,#TCS might manifest #selling #pressure near 3530.30  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 17, 2023 · 5:34 PM UTC",1,0
11,https://twitter.com/PABAT_Academy/status/1714333837701104038#m,#TCS might manifest #buying #pressure near 3466.60  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Oct 17, 2023 · 5:33 PM UTC",1,0
12,https://twitter.com/JigsFx1999/status/1714331893846720958#m,#Whatsapp channel is in beta stage. Till than Join Me on #Telegram 👇 https://t.me/+P8ee5MuWPuE5NWM1 #Learning #StockMarket #nifty #NiftyBank #India #Bharat #Reliance #Gold #Commodities #Silver #Tcs #Stocks #StocksToBuy #StockToWatch #StocksInFocus,"Oct 17, 2023 · 5:25 PM UTC",1,0
13,https://twitter.com/Money9Gujarati/status/1714330155949363279#m,#Jio #Ambani #Reliance #Jiofinance #loan #homeloan #Carloan #insurance #Mutualfund,"Oct 17, 2023 · 5:18 PM UTC",1,0
14,https://twitter.com/SweNir25/status/1714323820281282943#m,very bad customer service and experience from #reliance #Ajiobadexperience #badcustomerexperience,"Oct 17, 2023 · 4:53 PM UTC",0,0
15,https://twitter.com/drnitinchaube/status/1714323526696550705#m,Does ths have any implications on #reliance group shares tomorrow? #RIL #NSE #BSE #StockToWatch #stockmarket https://www.instagram.com/p/CyfPL9vRhPl/?igshid=MTc4MmM1YmI2Ng==,"Oct 17, 2023 · 4:52 PM UTC",0,0
16,https://twitter.com/ashoksharma81/status/1714321729617793150#m,Be Prepared for a Wonderful Wednesday 🚀  Any Query: WhatsApp : 9437024967  #intradaytrading #GIFTNIFTY #ongc #trading #nifty #banknifty #adani #zomato #Indiabulls #Reliance #hdfcbank #bhel #DeltaCorp #mcx #Bitcoin  #SupremeCourt #COVID19 #GazaAttack #Israel #Palestine #pcj,"Oct 17, 2023 · 4:45 PM UTC",0,2
17,https://twitter.com/myStockHunt/status/1714321326897353202#m,#nseindia #stockmarkets  Check out my #RELIANCE analysis on @TradingView: https://in.tradingview.com/chart/RELIANCE/0dfAzlHO-Will-Reliance-follow-its-Downtrend/,"Oct 17, 2023 · 4:43 PM UTC",0,0
18,https://twitter.com/SweNir25/status/1714320472891175035#m,very bad customer service and experience from #reliance #Ajio #Ajiocourierpartners #Shadowfax,"Oct 17, 2023 · 4:40 PM UTC",0,0
19,https://twitter.com/SweNir25/status/1714320146465243643#m,#reliance #relianceAjiodisappointment,"Oct 17, 2023 · 4:39 PM UTC",0,0
20,https://twitter.com/whatPDthinks/status/1714315378770501825#m,"#MRPL TARGET level on my channel. For daily updates, click on the link below👇  https://t.me/MomentumSaga #StockMarket #StockMarketindia #StocksToBuy #StockToWatch #Nifty #Reliance #FACT #Ircon #gppl #MMTC #NMDC #KIOCL #NEWGEN #Eimcoelecon #iti #railtel","Oct 17, 2023 · 4:20 PM UTC",2,0
21,https://twitter.com/BizTakOfficial/status/1714314449098813735#m,"Reliance Industries के लिए Mukesh Ambani का Succession Plan सवालों के घेरे में क्यों है?  आज के Biz Adda में इसी मुद्दे पर होगी बात, देखिए। #BizAdda #Reliance #RelianceGroup | @1ALOKJOSHI","Oct 17, 2023 · 4:16 PM UTC",4,0
22,https://twitter.com/Saurabh22683360/status/1714313423805190587#m,October series mai first FII buying Green baar. #nifty50 #NiftyBank #JioFinancial #Reliance #COVID19 #Bitcoin #IsraelGazaWar #SAvsNED #KritiSanon,"Oct 17, 2023 · 4:12 PM UTC",1,0
23,https://twitter.com/keshwani_aryan/status/1714309492375187799#m,Participant wise F&O Activity on 17-Oct-23.  Read the detailed F&O position change analysis as attached below 👇.  #nifty50 #StocksToBuy #banknifty #Reliance #StockToWatch #Nifty #stockmarkets #NiftyBank #StockMarketindia #HDFCBank #StocksToBuy #OptionsTrading #BREAKOUTSTOCKS,"Oct 17, 2023 · 3:56 PM UTC",34,5
24,https://twitter.com/StockTales5591/status/1714306549177634951#m,#PCJeweller at 34 ✔️✔️✔️✔️  #Nifty #BankNifty #Sensex #Equity #Stocks #HDFC #Infy #TCS #Stocks #Equity #Reliance #Finnifty,"Oct 17, 2023 · 3:45 PM UTC",0,0
25,https://twitter.com/itradebrains/status/1714306085346029759#m,FII Cash & Derivative Statistics Dated 17/10/2023  #nifty #nifty50 #niftyoptions #Niftyfutures #niftyfinance #NIFTYIT #banknifty #NiftyBank #nifty500 #OptionsTrading #optiontrading #optionkipathshala #OptionChain #optionbuying #zerodha #hdfcbank #Reliance #ICICIBank #ICICI #sbin,"Oct 17, 2023 · 3:43 PM UTC",1,0
26,https://twitter.com/StockTales5591/status/1714305982330012082#m,#Tru at 76 !!  Done and double dusted.  #Nifty #BankNifty #Sensex #Equity #Stocks #HDFC #Infy #TCS #Stocks #Equity #Reliance #Finnifty,"Oct 17, 2023 · 3:42 PM UTC",0,0
27,https://twitter.com/StockTales5591/status/1714305410474414313#m,#RedTape at 551.  Hope you were part of this run.  #Nifty #BankNifty #Sensex #Equity #Stocks #HDFC #Infy #TCS #Stocks #Equity #Reliance #finnifty,"Oct 17, 2023 · 3:40 PM UTC",0,0
28,https://twitter.com/RoseLambert_/status/1714305085881376915#m,#viralindo #Twitter #Reliance #viralvideo   Cristion rolando  viral video    Rose Lambert https://tube.mint.lgbt/shorts/CVOYJyuS5aA?si=uizKH4IXAqiwczrm via @YouTube,"Oct 17, 2023 · 3:39 PM UTC",0,0
29,https://twitter.com/StockTales5591/status/1714304836425154775#m,"#SEPC going beyond Target, 45% within week.  #Nifty #BankNifty #Sensex #Equity #Stocks #HDFC #Infy #TCS #Stocks #Equity #Reliance #Finnifty","Oct 17, 2023 · 3:38 PM UTC",1,0
30,https://twitter.com/TembhurnePraful/status/1714300361316683892#m,".@RelianceFreshIN pathetic service by #Reliance at #Koparkhairane. Bought few grocery item,paid as well by #gpay but due to server issue at outlet the bill not generated so they denied the purchase & not allowed me to take the items & not even refunding my money. #cheater #fraud","Oct 17, 2023 · 3:20 PM UTC",0,1
31,https://twitter.com/GamingX91661776/status/1714296534253314141#m,#Reliance jio .  City type ka area ma jio ko user's ki chitna ha pr village area ma to call Krna jinta be network nahi ha . Browsing to sapna ha . Shame on you #jio,"Oct 17, 2023 · 3:05 PM UTC",1,0
32,https://twitter.com/StockArenaa/status/1714293089647706382#m,LISTED GREEN HYDROGEN STOCKS ARE  #RELIANCE #BPCL #GAIL #NTPC #JSWENERGY #ADANIGREEN  WHICH #STOCK IS IN YOUR PORTFOLIO??  #StockToWatch #StocksToBuy #StocksToTrade,"Oct 17, 2023 · 2:51 PM UTC",3,0
33,https://twitter.com/AncientStock/status/1714290188799926484#m,Fast Track to Stocks: Nifty & BankNifty Insights in 60 Seconds - 18.10.2023   #NIFTY #BANKNIFTY #ADANIENT #LUPIN #RELIANCE #SBIN #TECHM #TVSMOTOR #UPL https://tube.mint.lgbt/o6LnX2M_gWU  Just Connect With Us  https://ancientstock.carrd.co/ 👈🏻,"Oct 17, 2023 · 2:40 PM UTC",0,0
