,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/subi_sa/status/1677103934438256640#m,#Reliance #RIL at Resistance   👀   MT to LT Investment  #DYOR #Investing,"Jul 6, 2023 · 11:55 PM UTC",3,1
1,https://twitter.com/subi_sa/status/1677102781017247744#m,#Reliance 2201👉2644  Jio Financial Demerger (1st one for Value Unlocking)  #DYOR #ValueUnlocking #Oil #CleanEnergy #Retail #Telecom @Stock_Precision @caniravkaria,"Jul 6, 2023 · 11:50 PM UTC",9,2
2,https://twitter.com/karlaheld1/status/1677070661427011584#m,#hiwasseeriver action out of #reliance #tennessee - class II+ training and playing on a clean and clear river...,"Jul 6, 2023 · 9:42 PM UTC",1,0
3,https://twitter.com/Prash9nT/status/1677036501371330560#m,What are you levels of nifty in coming days Is correction ahead ? #nifty50 #NiftyBank #niftyOptions #NIFTYFUTURE #crash #StockMarket #Reliance #recession,"Jul 6, 2023 · 7:27 PM UTC",2,0
4,https://twitter.com/AAGAM_D07/status/1677031612473835527#m,RIL Update CMP~ ₹2638 Bounced back perfectly after our support without breaking the stoploss one month late but july started with a bang due to reliance. Can book 50% of original quantity here. #Reliance #RelianceJio #TradingView #stockmarkets,"Jul 6, 2023 · 7:07 PM UTC",1,0
5,https://twitter.com/BusinessNewsPo1/status/1677029751855390720#m,"#Nifty50 Gains marginally 58.80 points (0.51%) to Close At 19497.30, Today’s High – 19512.20, Today’s Low – 19373.00 Top Gainers #M&M Soars 4.98% #ApolloHospital Jumps 4.05% #HeroMotocorp Surges 4.24% #PowerGridCorp 3.73% #TataMotors Gains 2.13% #Reliance Rises 2.10%","Jul 6, 2023 · 7:00 PM UTC",0,1
6,https://twitter.com/devangsheth999/status/1677026114303299586#m,"Yesterday I went to #Reliance fresh - #Ahmedabada and spent over Rs. 80,000!🤯  I just wanted 5 items but came out with 378!🤡  Here are 3 tricks Reliance fresh uses to make you spend more.📈  #Threads","Jul 6, 2023 · 6:45 PM UTC",0,0
7,https://twitter.com/LifewordMedia/status/1677022343284023305#m,"New blog post alert: ""Who Are You Trusting In?"" Discover the importance of trust and reliance in challenging times. Are you leaning on yourself or something greater? Read more at https://ift.tt/oNndMz4 #faith #trust #reliance #blogpost","Jul 6, 2023 · 6:30 PM UTC",1,0
8,https://twitter.com/Krishnaabiram/status/1677022179723210752#m,My third post #StocksToBuy #Reliance,"Jul 6, 2023 · 6:30 PM UTC",2,1
9,https://twitter.com/ContextualizePb/status/1677020946345910289#m,"👉Reliance 🥳 1st, 2nd, 3rd & 4th ALL Targets Achieved; 🤩 High: 2644.45;  #Reliance #RIL #ContextualizePb https://nitter.lanterne-rouge.info/ContextualizePb https://t.me/ContextualizePb 💃 Live with Zest 💃","Jul 6, 2023 · 6:25 PM UTC",1,0
10,https://twitter.com/Trendytexts/status/1677018029471719435#m,"Reliance Industries Q1 preview: Jio and stable retail likely to boost; PAT may decline due to weak O2C business, according to BofA Securities  #Reliance #RelianceIndustries #relianceshare #Share https://trendytexts.com/reliance-industries-q1-preview-jio-and-stable/","Jul 6, 2023 · 6:13 PM UTC",2,0
11,https://twitter.com/kshitiz_1994/status/1677017198307704832#m,"#AUBANK #PROFIT OF 28,000 756 TO 784  Join #KGSTOCKMARKETCALLS ON #telegram  Link👇 t.me/kgstockmarketcalls #Adani @chartmojo @sunilgurjar01 #tatamotors #APOLLOHOSP #HDFCBANK M&M #NTPC #POWERGRID #Reliance #eichermotors #SBIN #NIFTY #HDFCBANK #ITC #TREDING #StocksToBuy #Threads","Jul 6, 2023 · 6:10 PM UTC",1,0
12,https://twitter.com/KgCalls/status/1677017094700027904#m,"#AUBANK #PROFIT OF 28,000 756 TO 784  Join #KGSTOCKMARKETCALLS ON #telegram  Link👇 t.me/kgstockmarketcalls #Adani @chartmojo @sunilgurjar01 #tatamotors #APOLLOHOSP #HDFCBANK M&M #NTPC #POWERGRID #Reliance #eichermotors #SBIN #NIFTY #HDFCBANK #ITC #TREDING #StocksToBuy #Threads","Jul 6, 2023 · 6:10 PM UTC",2,1
13,https://twitter.com/kshitiz_1994/status/1677016375712423936#m,"#HUL #HINDUNILVR #PROFIT OF 15,000  Join #KGSTOCKMARKETCALLS ON #telegram  Link👇 t.me/kgstockmarketcalls #Adani @chartmojo @sunilgurjar01 #tatamotors #APOLLOHOSP #HDFCBANK M&M #NTPC #POWERGRID #Reliance #eichermotors #SBIN #GIFTNIFTY #AUBANK #ITC #TREDING #StocksToBuy #Threads","Jul 6, 2023 · 6:07 PM UTC",2,0
14,https://twitter.com/stoxtrainer/status/1677010563979948032#m,Top 4 Nifty 500 Stocks that are trading near its 52 Weeks Low range (Hashtags:#Banks #India #Reliance #Wipro #StockMarkets #TataMotors #FinNifty #StocksToTrade #Nifty #Stockstobuy #BajajFinance #Gold #GiftNifty #Bhel #DowJones)  https://invidious.lanterne-rouge.info/shorts/viWltKGmsxE?feature=share,"Jul 6, 2023 · 5:44 PM UTC",3,1
