,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/kamisama_kotoba/status/1708236527115858363#m,"For the thing that I can't do well even if I think, releasing adherence and entrusting to Soul are the most suitable.  思案しても首尾よくやれない事は、執着を手放し魂に委ねるのが吉。 #reliance #entrust #OnLine #SelfRespect","Sep 30, 2023 · 9:45 PM UTC",0,0
1,https://twitter.com/ktrades_som95/status/1708186015616430080#m,Companies owned by Mukesh Ambani Group & listed in Indian equities market  ✅Reliance ✅JIOFIN ✅ALOKINDS ✅TV18BRDCST ✅SWSOLAR ✅NETWORK18 ✅JUSTDIAL ✅HATHWAY ✅DEN ✅RIIL  #RelianceIndustries #Reliance #jiofin #alokindustries #JUSTDIAL #Hathway #nifty50 #NiftyBank #NIFTYIT,"Sep 30, 2023 · 6:24 PM UTC",6,0
2,https://twitter.com/PABAT_Academy/status/1708181647831752800#m,#Hondapower might manifest #selling #pressure near 2847.00  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Sep 30, 2023 · 6:06 PM UTC",1,0
3,https://twitter.com/PABAT_Academy/status/1708181578592158003#m,#Hondapower might manifest #buying #pressure near 2756.35  #GANN #Nifty #Banknifty #StockMarket #Reliance #RelianceJio #AdaniGroup #adaniports #adani,"Sep 30, 2023 · 6:06 PM UTC",1,0
4,https://twitter.com/SakshiSingh020/status/1708178834527519114#m,Reliance will Nuke soon!  Next stop 2142.   #reliance #StockMarketindia #StocksInFocus #nifty50 #nifty #banknifty,"Sep 30, 2023 · 5:55 PM UTC",6,3
5,https://twitter.com/ktrades_som95/status/1708178283672838628#m,Companies owned by Mukesh Ambani Group & listed in Indian equities market  ✅Reliance ✅JIOFIN ✅ALOKINDS ✅TV18BRDCST ✅SWSOLAR ✅NETWORK18 ✅JUSTDIAL ✅HATHWAY ✅DEN ✅RIIL  #RelianceIndustries #Reliance #jiofin #alokindustries #JUSTDIAL #Hathway #nifty50 #NiftyBank #NIFTYIT,"Sep 30, 2023 · 5:53 PM UTC",0,0
6,https://twitter.com/ktrades_som95/status/1708178088469954755#m,Companies owned by Mukesh Ambani & listed in Indian equities market  ✅Reliance ✅JIOFIN ✅ALOKINDS ✅TV18BRDCST ✅SWSOLAR ✅NETWORK18 ✅JUSTDIAL ✅HATHWAY ✅DEN ✅RIIL  #RelianceIndustries #Reliance #jiofin #alokindustries #JUSTDIAL #Hathway #nifty50 #NiftyBank #NIFTYIT,"Sep 30, 2023 · 5:52 PM UTC",0,0
7,https://twitter.com/ktrades_som95/status/1708174842540024104#m,"🥇KYG 1 - Mukesh Ambani Group (Largest Indian Conglomerate)  Mukesh Dhirubhai Ambani (born 19 April 1957) is an Indian-Gujarati billionaire businessman. He is the chairman & managing director of Reliance Industries, India's most valuable company by market value. #Reliance #jiofin","Sep 30, 2023 · 5:39 PM UTC",1,1
8,https://twitter.com/ashoksharma81/status/1708154229498782167#m,Remember…. We bought for Tuesday   VEDANTA 230 CALL AT 6  Any Query WhatsApp: 9437024967  #intradaytrading #GIFTNIFTY #zomato #trading #Indiabulls #nifty #JioFinancial #banknifty #viralvideo #Reliance #ongc #kotak #ongc #Vedanta,"Sep 30, 2023 · 4:17 PM UTC",2,0
9,https://twitter.com/AsianetNewsSN/status/1708144317871821041#m,"ಏರ್‌ಟೆಲ್, ವೋಡಾಫೋನ್ ಹಿಂದಿಕ್ಕಿ ಹೊಸ ದಾಖಲೆ ಬರೆದ ಜಿಯೋ! #Jio #Reliance #Download #Cricket #Airtel https://kannada.asianetnews.com/whats-new-technology/jio-leads-over-airtel-in-5g-speed-across-all-icc-2023-cricket-stadiums-open-signal-report-ckm-s1t207","Sep 30, 2023 · 3:38 PM UTC",5,0
